CPU utilized,0.15,0.921,0.92,0.916,0.916,0.922,0.911,0.92,0.932,0.912,0.923,0.906,0.907,0.906,0.915,0.883,0.92,0.927,0.899,0.914,0.921,0.884,0.915,0.892,0.919
cycles,7794549.0,7711006.0,7743150.0,7684619.0,7685944.0,7768569.0,7685019.0,7683348.0,7674707.0,7676426.0,7683547.0,7714129.0,7742079.0,7763088.0,7712614.0,7724897.0,7683227.0,7662284.0,7663938.0,7667123.0,7665862.0,7665087.0,7663105.0,7679802.0,7682759.0
clock speed,1.195,1.195,1.195,1.195,1.196,1.193,1.195,1.195,1.195,1.195,1.195,1.384,1.977,1.984,1.985,1.992,1.992,1.993,1.992,1.992,1.993,1.993,1.993,1.992,1.993
instructions,8521652.0,8490192.0,8503698.0,8487354.0,8485324.0,8495490.0,8491173.0,8490319.0,8495644.0,8487506.0,8488030.0,8488571.0,8476555.0,8485897.0,8472705.0,8495555.0,8476847.0,8480958.0,8464504.0,8469269.0,8485665.0,8483296.0,8482240.0,8485839.0,8487313.0
instructions per cycle,1.09,1.1,1.1,1.1,1.1,1.09,1.1,1.11,1.11,1.11,1.1,1.1,1.09,1.09,1.1,1.1,1.1,1.11,1.1,1.1,1.11,1.11,1.11,1.1,1.1
"time (s)
",0.043600906,0.007002729,0.007043788,0.007021207,0.007021762,0.007065363,0.007055226,0.006990035,0.006888139,0.007038847,0.006959977,0.006153238,0.004317719,0.004317124,0.004246022,0.004391579,0.004192024,0.004148492,0.004278116,0.004208715,0.004178924,0.004351312,0.0042037,0.004324385,0.004195222
estimated number of instructions,8496058.41,8482106.600000001,8517465.0,8453080.9,8454538.4,8467740.21,8453520.9,8528516.280000001,8518924.770000001,8520832.860000001,8451901.700000001,8485541.9,8438866.110000001,8461765.92,8483875.4,8497386.700000001,8451549.700000001,8505135.24,8430331.8,8433835.3,8509106.82,8508246.57,8506046.55,8447782.200000001,8451034.9
instruction calculation error,-0.0030033601466006653,-0.0009523223974202833,0.001618942723506879,-0.004038137209782887,-0.003628099528079261,-0.003266414297468316,-0.004434263675937309,0.004498921654180625,0.0027403184502553797,0.003926578667514493,-0.004256382222965621,-0.00035684451481876367,-0.004446250864885409,-0.0028436687364930394,0.0013183983155320967,0.0002156068673560606,-0.0029842817736357497,0.002850767566588612,-0.004037117827577287,-0.004183796736176316,0.002762520085343965,0.002941141037634464,0.002806634804014122,-0.004484742168688197,-0.00427439167142765
predicted cycles,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0
cycles prediction error,0.025681375,0.03612425,0.03210625,0.039422625,0.039257,0.028928875,0.039372625,0.0395815,0.040661625,0.04044675,0.039556625,0.035733875,0.032240125,0.029614,0.03592325,0.034387875,0.039596625,0.0422145,0.04200775,0.041609625,0.04176725,0.041864125,0.042111875,0.04002475,0.039655125
prediction to actual cycles,1.026358292185988,1.0374781189380478,1.0331712545927692,1.0410405512622032,1.0408610835572052,1.0297906860323953,1.040986365811197,1.041212762977806,1.0423850708567768,1.0421516471337051,1.0411857960913105,1.0370581046803857,1.0333141782717536,1.0305177527293263,1.0372618155141693,1.035612513668467,1.0412291606118107,1.0440751086751678,1.0438497806219205,1.0434161549253873,1.0435877922143655,1.0436933070687913,1.043963249883696,1.0416935228278021,1.0412925877279242
p2a ratio to instruction rate error,-0.05838688790276342,-0.056838073692683934,-0.060753404915664486,-0.053599498852542636,-0.05376265131163172,-0.05523790272257317,-0.053648758353457275,-0.0619704838037784,-0.060914350579480456,-0.06112464222188736,-0.053467458098808755,-0.05721990483601305,-0.05200534103508846,-0.05457086905566399,-0.05703471316893708,-0.05853407848321183,-0.053428035807444894,-0.05939179398633536,-0.05104565398007238,-0.05143985915873889,-0.05983081782489604,-0.05973575939748543,-0.05949256767234609,-0.05300588833836176,-0.053370374792796244
