CPU utilized,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
cycles,700842768539.0,700883819983.0,700902706612.0,700911364657.0,700868339658.0,700819682391.0,700821936015.0,700824918029.0,700822856232.0,700855587819.0,700824775467.0,700824053209.0,700897446128.0,700846783181.0,700890923036.0,700884981531.0,700826665009.0,700813377846.0,700853681592.0,700836976491.0,700815810251.0,700807436845.0,700890092152.0,700828224871.0,700839586945.0
clock speed,2.794,2.794,2.794,2.795,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.795,2.794,2.794,2.794,2.794,2.794,2.795,2.794,2.794
instructions,800804282041.0,800800875975.0,800806227180.0,800802899429.0,800803660814.0,800804295793.0,800802673567.0,800802290023.0,800801511300.0,800803994774.0,800801347056.0,800804855901.0,800802849487.0,800805349491.0,800805989953.0,800803512235.0,800803964137.0,800802845640.0,800805641166.0,800801601300.0,800806135759.0,800801891443.0,800804692197.0,800805046606.0,800803001461.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",250.933338727,250.949162452,250.956691226,250.956435518,250.942348754,250.926809541,250.92692251,250.93165728,250.928611017,250.938584212,250.926475414,250.930401509,250.953231641,250.936285008,250.952058054,250.953743028,250.925472664,250.924587302,250.938065492,250.933691667,250.927317774,250.923733344,250.947365212,250.931630677,250.936367353
estimated number of instructions,798960756134.46,799007554780.6199,799029085537.6799,799038955708.98,798989907210.1199,798934437925.74,798937007057.1,798940406553.0599,798938056104.48,798975370113.6599,798940244032.3799,798939420658.2599,799023088585.9199,798965332826.34,799015652261.0399,799008878945.34,798942398110.2599,798927250744.44,798973197014.8799,798954153199.74,798930023686.1399,798920478003.2999,799014705053.2799,798944176352.94,798957129117.2999
instruction calculation error,-0.0023020929681363184,-0.002239409631260334,-0.002219190588187839,-0.002202718947793236,-0.0022649167238277665,-0.0023349748210433545,-0.0023297456058554624,-0.0023250226593215513,-0.0023269876108187354,-0.0022834859369753216,-0.002324050815426476,-0.002329450463485611,-0.002222470739483764,-0.0022977077586077157,-0.0022356697057987285,-0.0022410407325154057,-0.002324621393134911,-0.002342143145184614,-0.0022882508025942683,-0.0023069985090700515,-0.002342779343320013,-0.0023494118330688154,-0.0022352355838591307,-0.002323749408107334,-0.0023050267548103956
predicted cycles,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0,800000000000.0
cycles prediction error,0.12394653932625,0.12389522502125,0.123871616735,0.12386079417875,0.1239145754275,0.12397539701125,0.12397257998125,0.12396885246375,0.12397142971,0.12393051522625,0.12396903066625,0.12396993348875,0.12387819234,0.12394152102375,0.123886346205,0.12389377308625,0.12396666873875,0.1239832776925,0.12393289801,0.12395377938625,0.12398023718625,0.12399070394375,0.12388738481,0.12396471891125,0.12395051631875
prediction to actual cycles,1.1414828488103066,1.1414159910545574,1.1413852342888118,1.141371135266854,1.1414412019101519,1.1415204511246382,1.1415167803521453,1.1415119231917723,1.1415152814810146,1.141461970060806,1.1415121553984928,1.1415133318225648,1.1413938007899398,1.1414763100844436,1.1414044235794867,1.1414140994325417,1.14150907769716,1.1415307202879847,1.1414650746826178,1.1414922825640514,1.1415267582411943,1.1415403974614766,1.1414057766798997,1.1415065369937896,1.141488030787824
p2a ratio to instruction rate error,0.0013007445704444666,0.0012420974162784869,0.0012151177972034002,0.0012027502340826082,0.0012642122018876815,0.001333729056700244,0.0013305090808293154,0.0013262484138354404,0.0013291942815918001,0.0012824298779000542,0.0013264521039411583,0.001327484054881453,0.0012226322718770983,0.001295008846003255,0.0012319505083217368,0.0012404380987208617,0.0013237523659298438,0.0013427370947235472,0.0012851532303665943,0.0013090197930276661,0.00133926161508282,0.001351225843400629,0.0012331374385086214,0.0013215236787628636,0.0013052901647578963
