017465_0001,-202.4061738492291,-201.9258500355305,-200.78712966009925,-201.45121510493752,-199.4798714867664,-202.349089311467,-201.74873632386075,-201.9298964749704,-201.15006292211137,-189.8544872139926,-200.19289212868614
017463_0001,-248.31473607213928,-235.66974216207944,-249.76649250080015,-249.3551821824537,-247.27408508555118,-250.39752073674245,-249.42102650972808,-250.32609543111158,-248.51829469519888,-243.749422593994,-243.87812552881044,-249.35587611672227
