unit.000018,522.2300000190735,4875.5661997795105,xsede.supermic
unit.000019,522.2300000190735,4885.5731999874115,xsede.supermic
unit.000010,522.2300000190735,4924.6976001262665,xsede.supermic
unit.000011,522.2300000190735,4876.629800081253,xsede.supermic
unit.000012,522.2300000190735,4876.621400117874,xsede.supermic
unit.000013,522.2300000190735,4917.660599946976,xsede.supermic
unit.000014,522.2300000190735,4922.657499790192,xsede.supermic
unit.000015,522.2300000190735,4880.601799964905,xsede.supermic
unit.000016,522.2300000190735,4896.61109995842,xsede.supermic
unit.000017,522.2300000190735,4900.606800079346,xsede.supermic
unit.000004,170.16880011558533,5538.337499856949,xsede.bridges
unit.000002,170.16880011558533,5345.1751000881195,xsede.bridges
unit.000087,1788.0356001853943,7583.093300104141,osg.xsede-virt-clust
unit.000088,1876.509800195694,8508.636699914932,osg.xsede-virt-clust
unit.000025,133.8377001285553,11819.274000167847,osg.xsede-virt-clust
unit.000021,522.2300000190735,4877.54540014267,xsede.supermic
unit.000020,522.2300000190735,4877.5534999370575,xsede.supermic
unit.000064,1002.6956000328064,12239.20860004425,osg.xsede-virt-clust
unit.000154,13611.605800151825,17588.420799970627,osg.xsede-virt-clust
unit.000032,537.6943001747131,16440.932100057602,osg.xsede-virt-clust
unit.000133,8185.756000041962,10962.785599946976,osg.xsede-virt-clust
unit.000132,8264.664600133896,12008.00250005722,osg.xsede-virt-clust
unit.000137,8305.52530002594,12120.439999818802,osg.xsede-virt-clust
unit.000252,14287.920799970627,9638.699599981308,osg.xsede-virt-clust
unit.000001,170.16880011558533,5663.584800004959,xsede.bridges
unit.000091,1922.347100019455,11185.781699895859,osg.xsede-virt-clust
unit.000003,170.16880011558533,5538.3702001571655,xsede.bridges
unit.000148,12699.60740017891,10453.038899898529,osg.xsede-virt-clust
unit.000146,12669.618200063705,12831.603799819946,osg.xsede-virt-clust
unit.000144,12629.148000001907,7359.219099998474,osg.xsede-virt-clust
unit.000145,12659.444300174713,10595.935699939728,osg.xsede-virt-clust
unit.000128,8206.21379995346,11680.006299972534,osg.xsede-virt-clust
unit.000129,8174.578900098801,11318.037099838257,osg.xsede-virt-clust
unit.000125,8116.638800144196,11206.775700092316,osg.xsede-virt-clust
unit.000126,8206.172700166702,11708.118900060654,osg.xsede-virt-clust
unit.000007,170.16880011558533,5575.27930021286,xsede.bridges
unit.000006,170.16880011558533,5456.16890001297,xsede.bridges
unit.000054,975.7702000141144,8015.295000076294,osg.xsede-virt-clust
unit.000055,972.9836001396179,7965.7421000003815,osg.xsede-virt-clust
unit.000050,973.5026001930237,7948.409100055695,osg.xsede-virt-clust
unit.000052,973.2815001010895,7989.625,osg.xsede-virt-clust
unit.000058,1057.4061000347137,8022.828700065613,osg.xsede-virt-clust
unit.000059,1287.1977002620697,12429.099300146103,osg.xsede-virt-clust
unit.000138,8346.135699987411,11658.962499856949,osg.xsede-virt-clust
unit.000005,170.16880011558533,5556.325700044632,xsede.bridges
unit.000230,14174.118900060654,11751.66989994049,osg.xsede-virt-clust
unit.000232,14156.887600183487,9809.497400045395,osg.xsede-virt-clust
unit.000000,170.16880011558533,5478.470299959183,xsede.bridges
unit.000269,18292.901500225067,5049.576999902725,xsede.comet_ssh
unit.000263,18292.901500225067,5028.618000030518,xsede.comet_ssh
unit.000261,18292.901500225067,5064.708699941635,xsede.comet_ssh
unit.000267,18292.901500225067,5019.56200003624,xsede.comet_ssh
unit.000266,18292.901500225067,5033.589699983597,xsede.comet_ssh
unit.000265,18292.901500225067,5020.585400104523,xsede.comet_ssh
unit.000264,18292.901500225067,5046.627700090408,xsede.comet_ssh
unit.000195,13593.822299957275,8475.397199869156,osg.xsede-virt-clust
unit.000177,13529.571500062943,8590.087899923325,osg.xsede-virt-clust
unit.000270,18292.901500225067,5116.640100002289,xsede.comet_ssh
unit.000271,18292.901500225067,5034.538400173187,xsede.comet_ssh
unit.000272,18292.901500225067,5034.528399944305,xsede.comet_ssh
unit.000179,13488.76340007782,8587.565700054169,osg.xsede-virt-clust
unit.000180,13481.682500123978,8398.241899967194,osg.xsede-virt-clust
unit.000069,1026.1379001140594,10926.21799993515,osg.xsede-virt-clust
unit.000068,1029.5557000637054,10991.020599842072,osg.xsede-virt-clust
unit.000262,18292.901500225067,5114.725100040436,xsede.comet_ssh
unit.000047,972.8029000759125,8044.677999973297,osg.xsede-virt-clust
unit.000067,1002.7465000152588,12376.83209991455,osg.xsede-virt-clust
unit.000066,1026.9035000801086,10975.950700044632,osg.xsede-virt-clust
unit.000008,170.16880011558533,5500.150399923325,xsede.bridges
unit.000241,14289.1796002388,12331.443000078201,osg.xsede-virt-clust
unit.000242,14250.26909995079,11236.389800071716,osg.xsede-virt-clust
unit.000131,8185.733600139618,11092.27110004425,osg.xsede-virt-clust
unit.000268,18292.901500225067,5239.799299955368,xsede.comet_ssh
unit.000009,170.16880011558533,5560.187399864197,xsede.bridges
unit.000130,8186.485700130463,11728.533099889755,osg.xsede-virt-clust
unit.000077,1068.3825001716614,10358.501799821854,osg.xsede-virt-clust
unit.000072,1030.933000087738,10887.095400094986,osg.xsede-virt-clust
unit.000073,1029.1881999969482,10914.418399810791,osg.xsede-virt-clust
unit.000070,1026.179300069809,10896.913899898529,osg.xsede-virt-clust
unit.000071,1026.1284999847412,10906.167500019073,osg.xsede-virt-clust
