CPU utilized,1.0,1.001,1.0,1.001,1.001,1.0,1.001,1.0,1.001,1.001,1.0,1.0,1.0,1.0,1.0,1.0,1.001,1.0,1.0,1.001,1.0,1.001,1.001,1.0,1.001
cycles,7010237265.0,7009706807.0,7012707477.0,7010017835.0,7010388548.0,7009548117.0,7010322599.0,7010555647.0,7010210083.0,7010862720.0,7008767803.0,7010173973.0,7011442718.0,7008859989.0,7020076267.0,7008734102.0,7009025257.0,7008342616.0,7010564914.0,7008307214.0,7009340719.0,7010090730.0,7009565804.0,7011330464.0,7011784629.0
clock speed,2.801,3.165,3.296,3.256,3.297,3.274,3.296,3.297,3.043,3.295,3.297,3.297,3.1,3.297,3.232,3.297,3.296,3.297,3.294,3.297,3.296,3.297,3.297,3.094,3.297
instructions,8010000758.0,8008421230.0,8008469195.0,8008369370.0,8009678243.0,8008248247.0,8008668898.0,8008738618.0,8008874911.0,8009225568.0,8007861301.0,8009057260.0,8009117345.0,8008638868.0,8009048154.0,8008365424.0,8008986665.0,8008171113.0,8008970663.0,8007947736.0,8008417608.0,8008431089.0,8008861355.0,8009725607.0,8008177622.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",2.501364632,2.213326155,2.126916296,2.15206547,2.125159035,2.13991462,2.125551029,2.125222282,2.30247927,2.12644497,2.124684416,2.124971776,2.260781124,2.125004734,2.171102648,2.124672451,2.125257668,2.124555912,2.127331084,2.124384715,2.125670256,2.124967736,2.124704612,2.265404295,2.125592599
estimated number of instructions,7991670482.099999,7991065759.98,7994486523.78,7991420331.9,7991842944.719999,7990884853.379999,7991767762.86,7992033437.579999,7991639494.619999,7992383500.799999,7989995295.419999,7991598329.219999,7993044698.5199995,7990100387.459999,8002886944.379999,7989956876.28,7990288792.98,7989510582.24,7992044001.959999,7989470223.959999,7990648419.659999,7991503432.199999,7990905016.559999,7992916728.959999,7993434477.059999
instruction calculation error,-0.0022884237409956775,-0.002167152491303265,-0.0017459855160247347,-0.002116415629315607,-0.002226718444725007,-0.002168188732973582,-0.0021103550858771365,-0.0020858691008413467,-0.0021520396524521354,-0.002102833420910435,-0.002231058319874973,-0.0021798983592234535,-0.002006793731151219,-0.002314810399813987,-0.0007692811307325846,-0.00229866480178743,-0.002334611456117396,-0.0023301863180355633,-0.0021134627347555454,-0.0023073966825401014,-0.002218813904291229,-0.0021137294698398753,-0.0022420588450804235,-0.002098558535552205,-0.001841011230757206
predicted cycles,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0
cycles prediction error,0.123720341875,0.123786649125,0.123411565375,0.123747770625,0.1237014315,0.123806485375,0.123709675125,0.123680544125,0.123723739625,0.12364216,0.123904024625,0.123728253375,0.12356966025,0.123892501375,0.122490466625,0.12390823725,0.123871842875,0.123957173,0.12367938575,0.12396159825,0.123832410125,0.12373865875,0.1238042745,0.123583692,0.123526921375
prediction to actual cycles,1.1411881934355612,1.1412745525977033,1.1407862122066381,1.141223915302635,1.1411635667872257,1.141300390049095,1.141174302184207,1.1411363667619425,1.141192618378196,1.141086385442732,1.1414274555615493,1.141198496758049,1.1409919929121213,1.1414124426162795,1.1395887588296483,1.1414329440343776,1.1413855288950916,1.1414967044756135,1.1411348583370382,1.1415024706706587,1.141334159761224,1.1412120481927057,1.1412975102444733,1.1410102606169212,1.1409363554768703
p2a ratio to instruction rate error,0.0010422749434748364,0.0011180285944766414,0.0006896598303843991,0.0010736099145920988,0.0010206726203735481,0.0011406930255220189,0.0010300896352692973,0.0009968129490724737,0.001046156472101811,0.000952969686607102,0.001252154001359158,0.0010513129456571689,0.0008701692211591014,0.0012389847511224533,-0.0003607378687294986,0.001256968451208473,0.0012153762237646424,0.001312898662818916,0.0009954897693318443,0.0013179567286480565,0.001170315580021225,0.0010632001690401903,0.0011381668811170555,0.0008861935236152039,0.0008213644533951157
