unit.000014,229.89619994163513,15714.259400129318,osg.xsede-virt-clust
unit.000015,229.32760000228882,15782.229199886322,osg.xsede-virt-clust
unit.000016,280.8781998157501,16398.51059985161,osg.xsede-virt-clust
unit.000017,194.52209997177124,13223.467299938202,osg.xsede-virt-clust
unit.000032,340.2038998603821,14381.249099969864,osg.xsede-virt-clust
unit.000001,457.43589997291565,5647.773200035095,xsede.bridges
unit.000003,51.823400020599365,4880.757499933243,xsede.supermic
unit.000002,51.823400020599365,4886.076999902725,xsede.supermic
unit.000000,457.43589997291565,5826.047399997711,xsede.bridges
unit.000023,262.7795000076294,17833.28950023651,osg.xsede-virt-clust
unit.000038,38.763999938964844,5058.705300092697,xsede.comet_ssh
unit.000007,205.83289980888367,12383.361600160599,osg.xsede-virt-clust
unit.000039,38.763999938964844,5140.467700004578,xsede.comet_ssh
