224.743200,
224.956400,
225.163500,
225.172200,
225.534800,
225.721300,
225.917300,
225.924400,
226.052600,
226.200800,
228.689700,
228.753300,
229.144200,
229.593700,
231.742400,
517.217500,
517.666200,
521.542300,
522.309700,
533.267700,
535.978200,
536.137700,
540.116500,
540.545600,
541.539800,
542.420200,
543.080000,
543.705400,
543.903100,
546.077000,
547.857500,
548.209500,
548.705100,
549.086600,
549.347500,
549.784900,
551.170500,
551.561200,
552.119500,
552.927300,
553.248900,
554.174800,
554.890200,
555.065400,
556.746400,
557.733400,
557.926900,
558.694800,
561.237800,
561.255900,
569.871400,
570.760400,
583.137400,
583.598700,
583.659400,
589.178800,
589.703200,
591.836800,
596.425800,
598.669600,
598.804500,
599.063900,
599.943800,
602.138600,
603.552100,
605.584000,
607.125800,
607.145700,
607.234400,
607.285400,
607.328500,
607.814100,
607.896100,
608.196200,
608.965400,
609.163200,
609.218700,
609.378100,
609.862800,
609.889200,
610.047400,
610.176300,
610.763900,
610.931500,
611.047900,
611.500000,
611.780700,
613.015200,
613.028100,
614.149500,
614.311800,
614.513000,
614.995000,
615.839800,
616.400700,
617.663100,
618.025400,
618.127100,
618.220900,
618.813500,
618.899700,
619.850700,
619.866400,
620.061500,
620.174600,
620.989700,
621.137000,
621.223200,
621.388400,
621.935500,
621.952400,
622.261800,
622.364200,
623.434800,
623.652600,
624.263400,
624.340700,
624.370300,
624.640300,
624.783400,
624.938500,
625.103300,
625.773000,
626.203600,
626.521500,
627.102400,
627.209400,
627.311300,
627.399200,
627.502100,
627.694500,
628.170300,
628.377600,
629.290400,
629.436400,
629.492700,
629.550800,
629.708800,
630.154600,
630.271000,
630.346600,
630.366600,
630.720000,
630.769700,
631.339500,
631.393800,
631.472500,
631.498600,
631.524400,
631.533100,
631.551200,
631.592100,
631.796300,
631.972000,
632.019900,
632.045000,
632.086600,
632.368400,
632.608600,
632.853500,
633.663200,
633.669600,
633.878800,
634.020400,
634.193100,
634.272800,
634.443400,
634.772400,
634.802300,
635.194800,
635.217500,
635.569200,
635.591100,
635.709300,
635.861100,
635.906900,
635.991700,
636.165200,
636.174700,
636.220800,
636.265400,
636.317100,
636.625400,
636.648200,
636.859400,
636.991300,
637.002900,
637.089700,
637.107000,
637.446400,
637.694000,
637.902600,
637.928700,
638.094500,
638.343100,
638.413800,
638.477700,
638.550600,
638.578500,
638.853000,
638.902700,
638.976500,
639.036100,
639.128400,
639.249900,
639.326700,
639.439800,
639.472100,
639.480100,
640.075300,
640.089400,
640.094400,
640.134100,
640.270000,
640.270900,
640.286700,
640.288100,
640.347000,
640.595500,
640.609100,
640.723800,
640.769500,
640.783800,
640.861500,
640.950100,
641.000900,
641.046700,
641.135600,
641.215900,
641.260300,
641.299900,
641.630500,
641.669900,
642.008800,
642.087800,
642.131900,
642.188300,
642.252600,
642.280700,
642.315600,
642.531000,
642.850800,
642.861600,
642.891900,
642.896900,
642.947400,
643.051000,
643.052400,
643.178400,
643.305000,
643.802200,
643.816100,
643.974000,
643.982400,
643.983500,
643.992700,
644.009600,
644.014800,
644.204100,
644.226800,
644.269300,
644.353200,
644.418700,
644.445300,
644.470500,
644.555700,
644.721800,
644.772600,
644.788700,
645.002200,
645.043600,
645.063400,
645.146600,
645.195900,
645.218000,
645.406600,
645.488300,
645.515400,
645.691700,
645.714400,
645.811400,
645.838100,
645.861800,
645.890300,
645.979500,
645.982700,
646.075100,
646.114800,
646.177200,
646.197200,
646.289300,
646.344300,
646.352900,
646.431900,
646.507900,
646.513900,
646.544600,
646.565400,
646.648100,
646.812400,
646.867200,
646.878400,
646.911700,
646.952800,
647.027300,
647.150200,
647.261000,
647.316900,
647.456100,
647.514500,
647.528400,
647.578000,
647.642700,
647.657400,
647.752300,
647.755600,
647.804900,
647.824100,
647.831100,
647.870100,
647.927200,
648.083000,
648.105000,
648.181300,
648.282900,
