294.834300,
330.026600,
336.937900,
342.295600,
353.887800,
360.833700,
362.270000,
372.343100,
508.888900,
523.485500,
528.663300,
528.665200,
528.666300,
528.673700,
529.210600,
529.334800,
529.383400,
534.373000,
534.376700,
534.402700,
534.406900,
534.440500,
535.030300,
535.241800,
538.615300,
538.615300,
538.615900,
538.626100,
538.663400,
540.279400,
540.336100,
540.337100,
540.354000,
544.051500,
544.057000,
544.058100,
544.441200,
544.503300,
544.506700,
544.736600,
545.118300,
545.118600,
545.121900,
549.250400,
564.449800,
570.870700,
619.762700,
621.553200,
623.839400,
623.980900,
624.104200,
624.918500,
626.048500,
626.049700,
626.895100,
628.091200,
628.094400,
628.589300,
628.593700,
628.594800,
628.728000,
629.124100,
629.127500,
629.131500,
629.135400,
629.185000,
629.215100,
629.231300,
629.241600,
629.647200,
629.651300,
629.885600,
630.194100,
630.207300,
630.221300,
630.222000,
630.648600,
630.916400,
630.921700,
630.925900,
630.926400,
631.047200,
631.062300,
631.066200,
631.067000,
631.173100,
631.891900,
631.962100,
632.986200,
632.986700,
632.987600,
633.109500,
633.119100,
633.119300,
633.121300,
633.125500,
633.131400,
633.321700,
633.325500,
633.329200,
633.329300,
633.329600,
633.935200,
634.116100,
634.128900,
634.215600,
634.240900,
634.254100,
634.262000,
634.266500,
634.286300,
634.287800,
634.287800,
634.288500,
634.288700,
634.377100,
634.391300,
634.447300,
634.458800,
634.819100,
634.839700,
634.840600,
634.840900,
634.841500,
634.841700,
635.000900,
635.004300,
635.005100,
635.006600,
635.015100,
635.023600,
635.024500,
635.024700,
635.039100,
635.063700,
635.154600,
635.333800,
635.359900,
635.360300,
635.363200,
636.851400,
637.495600,
637.496500,
637.500500,
637.511100,
637.983100,
638.410200,
638.798300,
638.801900,
638.812500,
638.814900,
638.815000,
638.819000,
639.036200,
639.044000,
639.134700,
639.767200,
639.767300,
639.767500,
639.776700,
639.930500,
640.079400,
640.121600,
640.318100,
640.342600,
640.395500,
640.671900,
641.717100,
641.717600,
641.722800,
641.726100,
641.750900,
654.034500,
658.543900,
659.047200,
660.686300,
663.572900,
668.496800,
669.883900,
670.844800,
671.826500,
675.123000,
675.135600,
675.238600,
675.274100,
675.406600,
675.407000,
675.934300,
675.982100,
675.987000,
676.744500,
678.323400,
678.999300,
679.023300,
679.048600,
679.322200,
679.689300,
681.440300,
681.475400,
681.704100,
684.199000,
684.672100,
684.674900,
684.717100,
685.650600,
685.688300,
687.055600,
691.383300,
693.996800,
694.176200,
694.220700,
695.444100,
696.054200,
696.057500,
696.061700,
696.081800,
696.872200,
697.113500,
698.569800,
700.234500,
700.433500,
700.578100,
700.587800,
700.588900,
701.153000,
701.264200,
701.282100,
701.394000,
701.396300,
701.461400,
701.530900,
701.759700,
702.100500,
702.102100,
702.102800,
702.105600,
702.112500,
702.121300,
702.523800,
704.067900,
704.668200,
705.154200,
705.251300,
705.313700,
705.326300,
705.350200,
705.375600,
706.276000,
706.396900,
706.444400,
706.686100,
706.738100,
706.748400,
706.749800,
706.929600,
707.986200,
707.988800,
707.992000,
707.992000,
707.993100,
708.706400,
709.585000,
709.835300,
709.868300,
710.010600,
710.022900,
710.024300,
710.223800,
710.337400,
710.363100,
710.399000,
710.616600,
710.735200,
710.859200,
711.117500,
711.683300,
711.728300,
711.748800,
711.778700,
711.799600,
711.883400,
711.917500,
711.936800,
711.973500,
712.495100,
712.495600,
712.523000,
713.098300,
713.157400,
713.228100,
713.918500,
713.922900,
713.979400,
714.161400,
714.162900,
714.553800,
714.733300,
714.960100,
714.974500,
715.019800,
715.148500,
715.271600,
715.309400,
715.386500,
715.599500,
715.677600,
715.785500,
715.988400,
716.107500,
716.170400,
716.405200,
716.603700,
716.702000,
716.708300,
716.897500,
716.904600,
716.923100,
716.925900,
716.952400,
717.030300,
717.032300,
717.040100,
717.179500,
717.183500,
717.210200,
717.277300,
717.293800,
717.329200,
717.665300,
717.718700,
717.725400,
717.727700,
717.986000,
717.986200,
718.257700,
718.372000,
718.404600,
718.438900,
718.440500,
718.775900,
718.778600,
719.033800,
719.375500,
719.461800,
719.462000,
719.467500,
719.467600,
719.467600,
719.472000,
719.487800,
719.489700,
719.492500,
719.494600,
719.569100,
719.569900,
719.868200,
719.871100,
719.876000,
719.918100,
719.918300,
719.950600,
719.950700,
720.185100,
720.220700,
720.226700,
720.230400,
720.242800,
720.251400,
720.263800,
720.263900,
720.266800,
720.332400,
720.358400,
720.359200,
720.362700,
720.367500,
720.370600,
720.419800,
720.420700,
720.422600,
720.467700,
720.517600,
720.569100,
720.579100,
720.589000,
720.590500,
720.591300,
720.609700,
720.645000,
720.655300,
720.660100,
720.693700,
720.775000,
720.780200,
720.780900,
720.781800,
720.825300,
720.842400,
720.848200,
720.849000,
720.851800,
720.864400,
720.868900,
721.133700,
721.143500,
721.214600,
721.214900,
721.215200,
721.217900,
721.219000,
721.223800,
721.224900,
721.262300,
721.268700,
721.269500,
721.270000,
721.273700,
721.285600,
721.286000,
721.286900,
721.323300,
721.455800,
721.457000,
721.458000,
721.458500,
721.459400,
721.459500,
721.596400,
721.621700,
721.622300,
721.622400,
721.627400,
721.632100,
721.647000,
721.650600,
721.662400,
721.672400,
721.754000,
721.768700,
721.986200,
721.989800,
721.990000,
721.990600,
721.991300,
722.021300,
722.024800,
722.039800,
722.067300,
722.085200,
722.085900,
722.087300,
722.102900,
722.103400,
722.103400,
722.123000,
722.125600,
722.126500,
722.126600,
722.244100,
722.250800,
722.264100,
722.265000,
722.273200,
722.278600,
722.290100,
722.297200,
722.301700,
722.314500,
722.316200,
722.331800,
722.338800,
722.339800,
722.348800,
722.358500,
722.395000,
722.407000,
722.411100,
722.418300,
722.419500,
722.419500,
722.429300,
722.430600,
722.447700,
722.448600,
722.465000,
722.466100,
722.537400,
722.537900,
722.538000,
722.538700,
722.539400,
722.544300,
722.568800,
722.579600,
722.678100,
722.687000,
722.696400,
722.696700,
722.725100,
722.830700,
722.832500,
722.833900,
722.835700,
723.091200,
723.092900,
723.094000,
723.094900,
723.165200,
723.215500,
723.227000,
723.273400,
723.274300,
723.274600,
723.275200,
723.276100,
723.276800,
723.277100,
723.277900,
723.278700,
723.280000,
723.282200,
723.399300,
723.409800,
723.414000,
723.414800,
723.454500,
723.455400,
723.455600,
723.455700,
723.456900,
723.473500,
723.485300,
723.486300,
723.492900,
723.666100,
723.674500,
723.719100,
724.124900,
724.146700,
724.155500,
724.164000,
724.270600,
724.279200,
724.470100,
724.475100,
724.496400,
724.502000,
724.504300,
724.507400,
724.653700,
724.675900,
724.676200,
724.682200,
724.692100,
724.694900,
724.699600,
724.701000,
724.732400,
724.738600,
724.739600,
724.765800,
724.766700,
725.004800,
725.005300,
725.005800,
725.006000,
725.006300,
725.006600,
725.013700,
725.013900,
725.028500,
725.075600,
725.076300,
725.076800,
725.079700,
725.080100,
725.080100,
725.080400,
725.080600,
725.081000,
725.081100,
725.081300,
725.081500,
725.082000,
725.112100,
725.113100,
725.117000,
725.119300,
725.134000,
725.135100,
725.136000,
725.136300,
725.143500,
725.164400,
725.173900,
725.207800,
725.229600,
725.250700,
725.253400,
725.258500,
725.291600,
