CPU utilized,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
cycles,70093823890.0,70085725917.0,70093898548.0,70088152127.0,70094585378.0,70081141751.0,70092076591.0,70105703927.0,70085111364.0,70086415469.0,70088671231.0,70086338208.0,70087845428.0,70091933692.0,70085416492.0,70086124114.0,70094546217.0,70081267078.0,70086785924.0,70085842130.0,70082687696.0,70084237683.0,70085244160.0,70082445225.0,70092130818.0
clock speed,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.793,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794
instructions,80081465417.0,80080832735.0,80080665297.0,80080743491.0,80081002169.0,80080315571.0,80080934569.0,80081399359.0,80080270656.0,80080466539.0,80081748459.0,80081273251.0,80081863369.0,80081591939.0,80081005380.0,80080897072.0,80081278347.0,80080263533.0,80080894104.0,80081109890.0,80080551794.0,80080297533.0,80081601442.0,80080891221.0,80081172222.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",25.10307351,25.097838976,25.100663651,25.098289631,25.104270641,25.098312266,25.098057043,25.10555539,25.095495174,25.098318594,25.097534774,25.096130597,25.098219825,25.098597005,25.09624145,25.096697015,25.114554441,25.098354427,25.095927746,25.099022217,25.094123106,25.095564575,25.096694156,25.095007721,25.10147172
estimated number of instructions,79906959234.59999,79897727545.37999,79907044344.71999,79900493424.78,79907827330.92,79892501596.14,79904967313.73999,79920502476.78,79897026954.95999,79898513634.65999,79901085203.34,79898425557.12,79900143787.92,79904804408.87999,79897374800.87999,79898181489.95999,79907782687.37999,79892644468.92,79898935953.36,79897860028.2,79894263973.43999,79896030958.62,79897178342.4,79893987556.5,79905029132.51999
instruction calculation error,-0.0021791082554661182,-0.0022865045650303623,-0.0021680757975236034,-0.002250854055073289,-0.002162495890280444,-0.0023453201141981376,-0.002197367653200793,-0.002009166716714207,-0.002288250271120669,-0.0022721259278802863,-0.0022559854041211283,-0.0022832765571409244,-0.002269172736936416,-0.0022075926044861035,-0.0022930603611761298,-0.0022816375530325373,-0.0021664946314697516,-0.002342887695451783,-0.0022721793091332464,-0.0022883032222170297,-0.002326255456371248,-0.0023010225992738244,-0.0023029397049904978,-0.002333935869722031,-0.002199556832056721
predicted cycles,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0
cycles prediction error,0.123827201375,0.1239284260375,0.12382626815,0.1238980984125,0.123817682775,0.1239857281125,0.1238490426125,0.1236787009125,0.12393610795,0.1239198066375,0.1238916096125,0.1239207724,0.12390193215,0.12385082885,0.12393229385,0.123923448575,0.1238181722875,0.123984161525,0.12391517595,0.123926973375,0.1239664038,0.1239470289625,0.123934448,0.1239694346875,0.123848364775
prediction to actual cycles,1.141327374656375,1.141459247989257,1.1413261590124901,1.1414197346084927,1.141314975594519,1.1415339134205595,1.1413558263769887,1.1411339665500368,1.1414692570652445,1.1414480176316748,1.1414112808093335,1.1414492759284778,1.1414247293731206,1.141358153301039,1.14146428749741,1.1414527627447966,1.1413156132337958,1.1415318720045475,1.1414419843242576,1.1414573552759848,1.1415087324706874,1.1414834867984192,1.1414670942340626,1.1415126818586259,1.1413549433634227
p2a ratio to instruction rate error,0.00116436373366238,0.0012800420958394795,0.00116329737937739,0.0012453812355199669,0.00115348736361334,0.0013455380882102111,0.0011893213833235382,0.0009947075000324094,0.0012888219870566572,0.001270190904977985,0.0012379656222224692,0.0012712946741034016,0.0012497626080005782,0.001191362544771199,0.0012844627170263251,0.0012743532849093554,0.001154046696312211,0.0013437473724102016,0.0012648985300505997,0.0012783818210393818,0.001323449535690791,0.001301304209139696,0.001286924766721632,0.001326913911075407,0.0011885468100199907
