CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1503428538527.0,1503547702601.0,1503485502415.0,1503219198185.0,1503180903663.0,1503500644120.0,1503306629378.0,1503372983298.0,1503236382055.0,1503105418434.0,1503184128640.0,1503151803088.0,1503454919838.0,1503097701217.0,1503057077719.0,1503273746824.0,1503079823463.0,1503129271815.0,1503068732026.0,1503147793831.0,1503062836889.0,1503049435127.0,1505441572735.0,1503065923364.0,1503133126951.0,1503083795015.0,1503059652835.0,1503090893816.0,1503445781159.0,1503162306688.0,1503059730964.0,1503463143948.0,1503352267110.0,1503264761212.0,1503278315995.0,1503103700638.0,1503291542353.0,1503294863681.0,1503167282421.0,1504916932847.0,1503097320590.0,1503186924944.0,1503254089276.0,1503103507712.0,1503888202883.0,1503087195453.0,1503338347555.0,1503390416208.0,1503165089491.0,1503063997988.0,1503156333638.0,1503077154845.0,1503056928089.0,1503278776683.0,1503064132418.0,1503314961285.0,1503079602693.0,1503249611363.0,1503083100513.0,1503075625534.0,1503434624193.0,1503403609549.0,1503063870359.0,1527101476237.0,1503057406892.0,1503133731031.0,1503476925962.0,1503078067934.0,1503301198145.0,1503085044291.0,1503059449900.0,1503218537674.0,1503179155713.0,1503086896558.0,1503082261853.0,1503073241766.0,1503127115005.0,1503132860691.0,1503106355515.0,1503487598994.0,1503061398184.0,1503072535976.0,1503076072241.0,1503264399707.0,1503137398631.0,1503058998597.0,1503189212534.0,1503382896778.0,1503247285974.0,1503129741469.0,1503280871195.0,1503222549459.0,1503320326086.0,1503268660064.0,1503405484964.0,1503352054355.0,1503078665006.0,1503306106198.0,1503306301683.0,1504827531081.0,1503130683816.0,1503054612479.0,1503079299467.0,1503068607173.0,1503296651189.0,1503295470370.0,1503062924705.0,1503139984808.0,1503323299896.0,1503573616550.0,1503306280292.0,1503358086224.0,1503070843164.0,1503383425736.0,1503342759853.0,1503060239882.0,1503048240461.0,1503323918293.0,1503068947990.0,1504026022625.0,1503071842706.0,1503488625005.0,1503318911910.0,1503277352444.0,1503059735856.0,1503060525038.0,1503292827600.0,1503095273879.0,1503055526512.0,1503060191417.0,1503097818585.0,1503261414722.0,1503314217186.0,1503067716072.0,1503072933594.0,1503364939648.0,1503417484364.0,1503064780546.0
clock speed,2.929,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717154974723.0,1717353824715.0,1717322890691.0,1717160285393.0,1717160181465.0,1717327217200.0,1717158188749.0,1717160110788.0,1717157686884.0,1717156635102.0,1717156444967.0,1717157270532.0,1717325502886.0,1717156171265.0,1717156757692.0,1717317526528.0,1717156005439.0,1717155436774.0,1717155973866.0,1717156194075.0,1717156016203.0,1717155950055.0,1717299443677.0,1717155665392.0,1717155323608.0,1717156503973.0,1717156271686.0,1717155575592.0,1717325637349.0,1717155178545.0,1717155011511.0,1717322813119.0,1717326470745.0,1717154797954.0,1717326902391.0,1717156542240.0,1717156634058.0,1717154884523.0,1717155115168.0,1717157417423.0,1717155566484.0,1717155641617.0,1717154485731.0,1717155558450.0,1717156056102.0,1717156288519.0,1717317275695.0,1717330327296.0,1717155786348.0,1717155766734.0,1717155998786.0,1717156155753.0,1717155546260.0,1717323069655.0,1717155643784.0,1717332626269.0,1717155312880.0,1717155791435.0,1717155467473.0,1717155116396.0,1717334439131.0,1717156213432.0,1717155689954.0,1717177856493.0,1717155463345.0,1717155971681.0,1717333429735.0,1717155975342.0,1717333250900.0,1717156075022.0,1717154976351.0,1717155084705.0,1717155151710.0,1717155825892.0,1717156624424.0,1717156168257.0,1717156352314.0,1717156060076.0,1717155594033.0,1717332792737.0,1717156115653.0,1717155998129.0,1717155640309.0,1717156680018.0,1717156429142.0,1717155730874.0,1717154967593.0,1717355105058.0,1717155151098.0,1717155200328.0,1717336571722.0,1717228221896.0,1717336023482.0,1717155577107.0,1717336736326.0,1717155184651.0,1717155248279.0,1717333021356.0,1717330936090.0,1717157335462.0,1717156672965.0,1717155788967.0,1717156403299.0,1717155877735.0,1717156282530.0,1717154828036.0,1717155850365.0,1717155942888.0,1717354741117.0,1717155918769.0,1717312843978.0,1717332019689.0,1717155118373.0,1717333619988.0,1717312393840.0,1717155796836.0,1717155216032.0,1717329629092.0,1717155950585.0,1717156597093.0,1717155458716.0,1717355804348.0,1717325824610.0,1717154240436.0,1717155730819.0,1717155705667.0,1717330946387.0,1717154851058.0,1717155345643.0,1717155233539.0,1717156295328.0,1717154854686.0,1717309687236.0,1717156103738.0,1717155553013.0,1717347482850.0,1717312838190.0,1717155966911.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.12,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",512.964500913,518.481541883,518.460459485,518.368555983,518.355894997,518.466084102,518.398748605,518.422403223,518.3736966,518.329088678,518.357066542,518.345450273,518.449454057,518.326306059,518.313458533,518.387515998,518.320108106,518.336540322,518.31748579,518.343531979,518.31484469,518.309948852,519.136583719,518.314755106,518.338455968,518.322393938,518.313999903,518.323966294,518.44592649,518.348647153,518.312553005,518.452119212,518.413724108,518.384623516,518.388993643,518.328238028,518.394685842,518.394945879,518.350159952,518.953292114,518.326096141,518.357213922,518.379521717,518.328503063,518.598205455,518.323409846,518.408817878,518.427013316,518.348908522,518.31537433,518.346162297,518.320707859,518.312153787,518.388305447,518.314733672,518.400469614,518.319914779,518.37910204,518.321093073,518.317907966,518.443069699,518.431368823,518.31392618,526.603821521,518.311962097,518.338579613,518.456269141,518.319726179,518.396474718,518.322365498,518.312606949,518.367963291,518.354520483,518.321868946,518.321183143,518.317190719,518.336580406,518.338832932,518.329584052,518.460628548,518.313877854,518.318920409,518.31875429,518.383562364,518.340591692,518.313168774,518.357047224,518.424346404,518.378824408,518.336605535,518.389223489,518.370670892,518.402675855,518.385594408,518.432193065,518.414628867,518.320570905,518.398067861,518.398676391,518.923360273,518.337653991,518.311398076,518.320523518,518.316850569,518.395478285,518.395070244,518.315249201,518.341102688,518.403341582,518.490397049,518.39848856,518.417399597,518.317016388,518.425489571,518.410870451,518.313590842,518.308569266,518.404535067,518.317154525,518.646423804,518.317890611,518.461923216,518.403900893,518.387493434,518.314589909,518.312906916,518.393736197,518.324784298,518.31264629,518.313348416,518.326580714,518.383615153,518.401903995,518.316524427,518.318025001,518.419992166,518.435842732,518.314286368
estimated number of instructions,1713908533920.7798,1714044380965.14,1713973472753.0999,1713669885930.9,1713626230175.8198,1713990734296.7998,1713769557490.92,1713845200959.72,1713689475542.7,1713540177014.7598,1713629906649.5999,1713593055520.3198,1713938608615.3198,1713531379387.38,1713485068599.66,1713732071379.3599,1713510998747.8198,1713567369869.0999,1713498354509.64,1713588484967.3398,1713491634053.46,1713476356044.7798,1716203392917.9,1713495152634.96,1713571764724.14,1713515526317.0999,1713488004231.9,1713523618950.2397,1713928190521.2598,1713605029624.3198,1713488093298.96,1713947984100.72,1713821584505.4,1713721827781.68,1713737280234.2998,1713538218727.3198,1713752358282.42,1713756144596.3398,1713610701959.94,1715605303445.5798,1713530945472.5999,1713633094436.16,1713709661774.64,1713537998791.68,1714432551286.6199,1713519402816.42,1713805716212.7,1713865074477.1199,1713608202019.7397,1713492957706.3198,1713598220347.3198,1713507956523.2998,1713484898021.46,1713737805418.6199,1713493110956.5198,1713779055864.9,1713510747070.0198,1713704556953.8198,1713514734584.8198,1713506213108.7598,1713915471580.0198,1713880114885.8599,1713492812209.2598,1710353653385.4402,1713485443856.88,1713572453375.3398,1713963695596.68,1713508997444.7598,1713763365885.2998,1713516950491.7397,1713487772885.9998,1713669132948.3599,1713624237512.8198,1713519062076.1199,1713513778512.42,1713503495613.2397,1713564911105.7,1713571461187.7397,1713541245287.0999,1713975862853.16,1713489993929.7598,1713502691012.64,1713506722354.7397,1713721415665.9797,1713576634439.3398,1713487258400.5798,1713635702288.7598,1713856502326.92,1713701906010.3599,1713567905274.66,1713740193162.2998,1713673706383.2598,1713785171738.0398,1713726272472.96,1713882252858.96,1713821341964.7,1713509678106.8398,1713768961065.72,1713769183918.6199,1715503385432.3398,1713568979550.2397,1713482258226.0598,1713510401392.38,1713498212177.22,1713758182355.46,1713756836221.7998,1713491734163.7,1713579582681.1199,1713788561881.44,1714073922866.9998,1713769159532.88,1713828218295.3599,1713500761206.96,1713857105339.0398,1713810746232.42,1713488673465.4797,1713474994125.5398,1713789266854.0198,1713498600708.5999,1714589665792.4998,1713501900684.8398,1713977032505.7,1713783559577.4,1713736181786.16,1713488098875.8398,1713488998543.3198,1713753823463.9998,1713528612222.0598,1713483300223.68,1713488618215.38,1713531513186.9,1713718012783.0798,1713778207592.0398,1713497196322.0798,1713503144297.16,1713836031198.72,1713895932174.96,1713493849822.44
instruction calculation error,-0.0018905927828348219,-0.0019270599350191097,-0.0019503716837737134,-0.0020326579247092608,-0.0020580207527087983,-0.001942834696721416,-0.0019733949267357804,-0.0019304605362390037,-0.0020197395776700958,-0.0021060735015739638,-0.00205370822660711,-0.002075648557558115,-0.001972191215345275,-0.0021109273217413847,-0.0021382375696876624,-0.002087823068974937,-0.002122699789439522,-0.002089541126015363,-0.0021300449184737448,-0.0020776846742133525,-0.002133983234466239,-0.0021428420698203668,-0.0006382409096652858,-0.0021317302972671385,-0.00208691597934805,-0.0021203528318333156,-0.0021362455558563624,-0.0021151005147032843,-0.00197833582277663,-0.0020674595779330376,-0.0021354613808647113,-0.001965168687272411,-0.002040896882046912,-0.0019992199750485354,-0.002090238120478073,-0.0021071599610598913,-0.001982507424226678,-0.0019792855946155815,-0.0020641194128308477,-0.0009038856669002888,-0.0021108285598268883,-0.0020513849155356697,-0.0020061234938297534,-0.0021067163312713955,-0.001586055504799355,-0.002117970115414941,-0.0020447936627661987,-0.002017813791442381,-0.002065965334342296,-0.0021330674238405137,-0.002071901703278831,-0.002124558804671089,-0.002137632928207806,-0.0020877051614408147,-0.002132906729065809,-0.0020692382766991538,-0.0021224438946454913,-0.002009855191005141,-0.0021202115691585865,-0.002124970104563778,-0.001990857152268069,-0.001907862849351575,-0.002133107537172915,-0.003974080542534432,-0.0021372668733039227,-0.002086891560672902,-0.0019621897995895,-0.002123847774814911,-0.0020787374918812824,-0.0021192741785068256,-0.0021356275441097045,-0.00203007392150547,-0.0020562581043791963,-0.002117899704292102,-0.002121440676852659,-0.002127163918624769,-0.0020915050650223586,-0.0020875207394379764,-0.0021048463857671167,-0.0019547346315387007,-0.002134996165940382,-0.0021275336197414344,-0.002124977997686707,-0.0020005538178288155,-0.0020847225342474174,-0.002136365623374755,-0.002049474491619891,-0.002037204024243967,-0.002011026834373137,-0.002089091919387872,-0.0020941605850122035,-0.002069914451333485,-0.002067651115103638,-0.0019970844108473875,-0.002011535299961276,-0.0019414917860074653,-0.0021230288733729164,-0.00207534604293922,-0.002074004547713724,-0.0009631907312763289,-0.0020893221167556097,-0.00213931127539109,-0.002123278869423554,-0.0021300719435003433,-0.0019789114183208726,-0.001978849989949163,-0.0021338285633893984,-0.0020827230174943943,-0.0020765536380914222,-0.001794825891063914,-0.00206350546875984,-0.0020402585833545787,-0.0021281462151785872,-0.0020243676642075505,-0.002039027739006886,-0.0021355798799836557,-0.002143208646545335,-0.0020615507809366293,-0.002129888013464451,-0.0014948731553347204,-0.0021276804104225356,-0.001967426804477952,-0.0020626633466043266,-0.0019905367667916738,-0.0021358761336171144,-0.002135337588536216,-0.002082954907745627,-0.0021117715934040144,-0.0021384468380436757,-0.0021352847150943625,-0.0021109214990867884,-0.002001474644841294,-0.002056402331046127,-0.0021307948694677522,-0.0021270109801243132,-0.0020446949067364334,-0.0019896817510788325,-0.0021326642187010293
predicted cycles,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0,11990138896.0
cycles prediction error,-124.38875083661917,-124.39868934317306,-124.39350173137477,-124.37129146072571,-124.36809762599768,-124.39476457787983,-124.37858338567824,-124.38411742665771,-124.37272462760968,-124.36180201677624,-124.36836659510871,-124.36567058363792,-124.39095108727754,-124.36115838645077,-124.35777031077022,-124.3758409191993,-124.35966734834395,-124.36379143334655,-124.35874230176223,-124.36533620410864,-124.35825063631523,-124.35713290430927,-124.55664165301927,-124.35850805410053,-124.36411295889629,-124.35999858320574,-124.35798508025891,-124.36059063648065,-124.3901889043638,-124.36654660351485,-124.35799159636358,-124.39163699342687,-124.38238965784872,-124.37509150235952,-124.37622199660296,-124.36165874937835,-124.37732509958741,-124.37760210455197,-124.36696158894938,-124.51288570552353,-124.36112664144737,-124.36859981209011,-124.37420144294549,-124.36164265898925,-124.4270877032716,-124.3602821860922,-124.38122874093851,-124.38557136394327,-124.3667786944876,-124.35834747414256,-124.36604843997797,-124.35944478061366,-124.35775783134848,-124.37626041884344,-124.35835868585588,-124.37927828229888,-124.35964893571321,-124.37382797662964,-124.35994066044054,-124.35931723321714,-124.38925839254098,-124.38667171324818,-124.35833682964535,-126.36311809919503,-124.35779776441382,-124.36416334029764,-124.39278643916053,-124.35952093394332,-124.37813041069212,-124.36010277515972,-124.35796815510051,-124.37123637287345,-124.36795184369981,-124.3602572576904,-124.35987071462863,-124.3591184225094,-124.3636115513603,-124.3640907523145,-124.36188017108356,-124.39367658998302,-124.3581306456285,-124.35905955830388,-124.35935448941608,-124.37506135216667,-124.36446922499437,-124.35793051558659,-124.36879060137287,-124.38494422942338,-124.37363403483963,-124.36383060336819,-124.37643510506003,-124.37157096324266,-124.37972571673201,-124.37541667390539,-124.38682812636534,-124.38237191368395,-124.35957073086436,-124.37853975148813,-124.3785560553026,-124.50542943109873,-124.36390919686974,-124.35756470514535,-124.35962364609792,-124.35873188878863,-124.37775118606099,-124.3776527035488,-124.3582579603338,-124.36468491699114,-124.37997373804568,-124.40085061496688,-124.37855427125321,-124.38287498283539,-124.3589183746183,-124.38498834550948,-124.3815967348407,-124.35803404107621,-124.3570332669314,-124.3800253135116,-124.3587603135636,-124.43858212741425,-124.35900173828979,-124.39376216121859,-124.37960777180975,-124.37614163464816,-124.35799200436551,-124.35805782361973,-124.37743229159003,-124.36095594192356,-124.35764093720637,-124.35802999900461,-124.3611681751614,-124.37481239883712,-124.37921622305116,-124.35865756929927,-124.35909272038845,-124.38344657120976,-124.38782889875874,-124.35841274094278
