CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1505057710153.0,1505126632207.0,1506594052921.0,1505042419300.0,1506583884414.0,1505305766766.0,1505041874646.0,1504692609637.0,1505996142969.0,1506462201121.0,1507147610211.0,1505606499279.0,1506620223882.0,1505361628553.0,1505502850258.0,1506853437518.0,1506810021899.0,1512701777577.0,1506728348955.0,1504611620766.0,1507144011588.0,1506095608542.0,1504567165022.0,1506541564334.0,1504923339119.0,1506838648596.0,1506560642764.0,1505729033886.0,1506512913433.0,1505180738216.0,1505052264184.0,1505520379299.0,1505440658990.0,1504877358719.0,1506436772643.0,1505951307621.0,1506014083075.0,1505976295242.0,1504986502837.0,1504532691784.0,1504538179588.0,1504770435034.0,1505392412347.0,1506741322480.0,1506278941094.0,1508573017474.0,1506790174065.0,1506150491981.0,1507000597160.0,1505592061657.0,1506601957607.0,1506068342812.0,1506576486929.0,1507723341964.0,1507054546603.0,1507517483830.0,1507049377007.0,1506773830356.0,1505707821198.0,1508152267649.0,1507013839611.0,1506630081720.0,1507353829714.0,1507873978038.0,1507065624238.0,1508731924644.0,1506797665925.0,1506727131014.0,1506772633635.0,1510058107418.0,1506503512772.0,1507155206899.0,1510778010447.0,1508946622079.0,1508150544164.0,1506280797827.0,1505682877575.0,1507267263821.0,1508097673434.0,1506959790540.0,1506889792444.0,1505473611744.0,1509481030519.0,1505215629055.0,1508367608323.0,1508995710744.0,1506494949069.0,1508508042275.0,1505459380853.0,1505544568474.0,1507904913928.0,1506128639685.0,1506195183250.0,1508124127842.0,1507951067610.0,1509257819585.0,1509190290954.0,1506132178453.0,1507891370246.0,1505955331129.0,1508340910147.0,1508216411665.0,1508392536917.0,1508125685378.0,1505500551290.0,1505417467496.0,1508833319914.0,1508329806295.0,1508805196248.0,1507990857609.0,1505429639728.0,1508137838041.0,1507918774273.0,1507527434791.0,1508455469312.0,1506029669905.0,1505448504780.0,1510413748870.0,1508385643428.0,1508652709563.0,1509235152512.0,1508142012676.0,1509924158889.0,1506212862441.0,1508662480480.0,1509218338778.0,1508095836832.0,1508837404433.0,1508404789166.0,1506316523378.0,1505236006861.0,1508432832173.0,1507914205745.0,1505560128362.0,1508199483623.0,1506790072216.0,1505416847301.0,1505659068194.0,1508320385171.0
clock speed,2.897,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.9,2.908,2.938,2.936,2.942,2.946,2.943,2.94,2.936,2.936,2.926,2.904,2.904,2.904,2.904,2.905,2.921,2.939,2.92,2.898,2.898,2.898,2.898,2.898,2.898,2.911,2.949,2.908,2.905,2.905,2.905,2.905,2.906,2.905,2.912,2.94,2.941,2.944,2.941,2.943,2.944,2.943,2.943,2.936,2.946,2.944,2.939,2.945,2.947,2.947,2.941,2.949,2.939,2.917,2.909,2.934,2.939,2.925,2.94,2.943,2.937,2.939,2.944,2.934,2.904,2.906,2.903,2.932,2.932,2.927,2.926,2.928,2.91,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717273514539.0,1717265926444.0,1717263509993.0,1717261441432.0,1717429176576.0,1717276893777.0,1717272922834.0,1717264768370.0,1717404440409.0,1717394431307.0,1717360770947.0,1717245168001.0,1717371061974.0,1717230761978.0,1717243000767.0,1717373242439.0,1717373984847.0,1717380259114.0,1717380620664.0,1717246617637.0,1717256096738.0,1717242503005.0,1717241501205.0,1717246844730.0,1717241976525.0,1717371947603.0,1717403488845.0,1717269584513.0,1717400672656.0,1717273953501.0,1717267910981.0,1717266452937.0,1717313241847.0,1717252836247.0,1717334507238.0,1717398168587.0,1717288800613.0,1717251144173.0,1717247989609.0,1717242025869.0,1717242534300.0,1717240663433.0,1717257371519.0,1717368738673.0,1717336439112.0,1717326913641.0,1717368630840.0,1717238671542.0,1717369850598.0,1717239676911.0,1717368419840.0,1717244438456.0,1717368566129.0,1717371320279.0,1717372240309.0,1717367005015.0,1717374397833.0,1717367488189.0,1717231305857.0,1717369776562.0,1717374926750.0,1717389425367.0,1717395852415.0,1717379616664.0,1717380744071.0,1717399356783.0,1717230008773.0,1717376531298.0,1717378885304.0,1717381870301.0,1717371316084.0,1717369974374.0,1717285290968.0,1717402490555.0,1717282266601.0,1717329522518.0,1717247681978.0,1717381224379.0,1717382388285.0,1717378778915.0,1717404103977.0,1717277315719.0,1717447451281.0,1717265167752.0,1717445326415.0,1717442349900.0,1717334916887.0,1717454876813.0,1717287181665.0,1717280987028.0,1717447621089.0,1717319794296.0,1717320943834.0,1717444744387.0,1717448393940.0,1717432245575.0,1717456360121.0,1717312799326.0,1717447883885.0,1717313811125.0,1717451922740.0,1717457539612.0,1717456846230.0,1717455919672.0,1717260746805.0,1717264507870.0,1717451120816.0,1717289993134.0,1717449483922.0,1717447791861.0,1717286045566.0,1717440381979.0,1717451609829.0,1717427572220.0,1717452503787.0,1717289602205.0,1717286696143.0,1717447777430.0,1717453363693.0,1717454636647.0,1717448961949.0,1717288027636.0,1717453317116.0,1717259294672.0,1717283854038.0,1717457706691.0,1717452349685.0,1717454944358.0,1717453676632.0,1717254019062.0,1717267518372.0,1717455842302.0,1717455638855.0,1717279656846.0,1717457013204.0,1717255216837.0,1717252717999.0,1717287766128.0,1717452440145.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",519.123222472,519.034388978,519.540847631,519.005382084,519.538316319,519.096336908,519.006470699,518.882205443,518.999210574,517.698047612,512.574364889,512.486550492,511.72920805,510.644184285,511.173600468,512.158025952,512.777498307,514.927645413,514.579674905,517.663496346,518.56785452,518.202538005,517.669213253,518.277948917,514.760766381,512.322059854,515.642909742,519.243409243,519.513488418,519.052711844,519.009019387,519.171008205,519.135294136,516.637591324,510.485675535,517.526433325,518.020197221,517.990987566,517.602767547,517.524834661,517.433180574,517.522318207,516.504782093,512.111329716,511.715010409,512.027863749,512.042167728,511.391842799,511.581622636,511.154147876,511.470768015,512.615901227,511.097885935,511.788083643,512.429736523,511.59764015,511.028315826,510.929861398,511.561431529,511.086166073,512.474434196,516.107605435,517.700340987,513.48943572,512.405440273,515.473277789,512.202206588,511.656216802,512.57543652,513.440369412,511.359530812,513.325113239,519.914402256,518.947416096,519.191552251,513.445939856,513.195884282,514.648371837,515.027812181,514.28177191,517.502974094,519.100398595,520.449579966,518.994688582,520.088865113,520.287173166,519.442478504,520.092727902,519.05794094,519.112083602,519.92267188,519.333967145,519.369619209,520.014301316,519.948136413,520.401968641,520.393264785,519.327504274,519.942596212,519.228418778,520.085295955,520.055662898,520.098537868,519.993483774,519.112209862,519.076438639,520.252415162,520.082491228,520.24306708,519.9883755,519.088604977,520.020436163,519.953498584,519.812821399,520.123731937,519.29504987,519.10643306,520.80841597,520.122378428,520.195913098,520.418979195,520.036089627,520.643124562,519.37564004,520.213183909,520.414954021,520.003859874,520.262107739,520.120301813,519.389757137,519.037760391,520.117216607,519.952842755,519.138248273,520.039232236,519.560295236,519.096155261,519.156958622,520.080431061
estimated number of instructions,1715765789574.42,1715844360715.9797,1717517220329.94,1715748358001.9998,1717505628231.96,1716048574113.2397,1715747737096.44,1715349574986.18,1716835602984.66,1717366909277.94,1718148275640.5398,1716391409178.0598,1717547055225.4797,1716112256550.42,1716273249294.1199,1717812918770.5198,1717763424964.8599,1724480026437.7798,1717670317808.7,1715257247673.2397,1718144173210.3198,1716948993737.88,1715206568125.0798,1717457383340.7598,1715612606595.66,1717796059399.44,1717479132750.96,1716531098630.0398,1717424721313.6199,1715906041566.2397,1715759581169.7598,1716293232400.8599,1716202351248.5999,1715560188939.66,1717337920813.0198,1716784490687.94,1716856054705.4998,1716812976575.88,1715684613234.18,1715167268633.7598,1715173524730.3198,1715438295938.7598,1716147350075.5798,1717685107627.2,1717157992847.16,1719773239920.3599,1717740798434.0999,1717011560858.3398,1717980680762.4,1716374950288.9797,1717526231671.9797,1716917910805.68,1717497195099.0598,1718804609838.96,1718042183127.42,1718569931566.2,1718036289787.9797,1717722166605.8398,1716506916165.72,1719293585119.8599,1717995777156.5398,1717558293160.7998,1718383365873.96,1718976334963.3198,1718054811631.3198,1719954394094.16,1717749339154.4998,1717668929355.96,1717720802343.9,1721466242456.5198,1717414004560.0798,1718156935864.8599,1722286931909.5798,1720199149170.0598,1719291620346.96,1717160109522.7798,1716478480435.4998,1718284680755.94,1719231347714.7598,1717934161215.5999,1717854363386.16,1716239917388.16,1720808374791.66,1715945817122.7,1719539073488.22,1720255110248.16,1717404241938.66,1719699168193.4998,1716223694172.42,1716320808060.3599,1719011601877.92,1716986649240.9,1717062508904.9998,1719261505739.88,1719064217075.4,1720553914326.9,1720476931687.5598,1716990683436.42,1718996162080.44,1716789077487.0598,1719508637567.5798,1719366709298.0999,1719567492085.38,1719263281330.92,1716270628470.5999,1716175912945.44,1720069984701.96,1719495979176.2998,1720037923722.72,1719109577674.2598,1716189789289.92,1719277135366.7397,1719027402671.22,1718581275661.7397,1719639235015.68,1716873823691.7,1716211295449.2,1721871673711.7998,1719559633507.92,1719864088901.8198,1720528073863.68,1719281894450.64,1721313541133.46,1717082663182.7397,1719875227747.2,1720508906206.92,1719229253988.4797,1720074641053.6199,1719581459649.2397,1717200836650.92,1715969047821.5398,1719613428677.22,1719022194549.2998,1716338546332.68,1719347411330.22,1717740682326.2397,1716175205923.14,1716451337741.16,1719485239094.94
instruction calculation error,-0.0008779760194373143,-0.0008278075667429956,0.00014774106330424244,-0.0008811025470521864,4.451517244651735e-05,-0.0007152717585681087,-0.0008881440551936604,-0.0011152580656726213,-0.0003312192579428869,-1.602545609695108e-05,0.0004585551893709224,-0.0004971676955912031,0.0001024782910208375,-0.0006513425291145627,-0.000564714179907556,0.000256016758998382,0.00022676488714515978,0.00413406832068896,0.00016868546274147664,-0.0011584649189746005,0.0005171485336443194,-0.00017091893929162933,-0.0011850011070034352,0.0001226024152589829,-0.0009488295485516086,0.00024695395603258226,4.4045506167472325e-05,-0.0004300349168355137,1.4002939443759061e-05,-0.0007965601131790865,-0.000878331098831627,-0.0005667265755268559,-0.0006468770934330911,-0.000985671574745693,1.9877170145876034e-06,-0.00035733000668386987,-0.00025199367010707345,-0.00025515638676783736,-0.0009103963925303726,-0.0012081915094002641,-0.0012048441197757582,-0.0010495718699305978,-0.0006463920096253811,0.0001842172546149917,-0.00010390873958998905,0.0014244965591165583,0.000216708042418254,-0.00013225341789922625,0.0003556777034295828,-0.0005035561626294058,9.189165828170929e-05,-0.00019014628494802652,7.489887295989584e-05,0.0008345833792817223,0.00039009761698452847,0.0007004481556284729,0.000385409236224156,0.00020652447381186865,-0.0004218358288771797,0.0011202063668030381,0.00036151127914433136,9.832819004560847e-05,0.0005750063141070946,0.0009297410332733774,0.00039249744859836213,0.0014877362688349666,0.0003024233089607077,0.00017025856160906387,0.00019909237433030292,0.0023782550789382215,2.485687031105975e-05,0.00045823643280284976,0.0029125276783571047,0.001628423523571367,0.0011700777356404286,-9.864909034569932e-05,-0.00044792696509232997,0.0005260662944924348,0.0010766148776022795,0.0003233895209481575,0.0002621744108548736,-0.0006040948199480198,0.001956929458396579,-0.0007682859083592521,0.0012191055173735655,0.0016377611442524916,4.036781118127913e-05,0.0013067542040256577,-0.0006192834279173802,-0.000559127466555059,0.0009106424962923948,-0.00019399127419751633,-0.00015048726327373377,0.0010578281244956918,0.0009408277658305884,0.001817637208072078,0.0017587472012080738,-0.00018756972504164652,0.0009014993758865138,-0.000305554893078299,0.0011975385164194748,0.001111625552344755,0.0012289367619413405,0.001052348207728727,-0.0005765684309981944,-0.0006339122013942346,0.0015248549750374726,0.0012845739805855095,0.0015071417383461904,0.0009675902936525832,-0.000638365564613182,0.001069471410485447,0.0009175180442940493,0.0006717625013137721,0.001273241166121431,-0.000242113218857314,-0.00062622082626936,0.002575854905131236,0.001226391271778617,0.0014029204634620315,0.001792840417910111,0.0011610555611830753,0.0022476442177433776,-0.00010285662148300725,0.0015089955589500403,0.0017765791285764016,0.0010346163628968457,0.0015253364894525015,0.0012389172681573685,-3.096944918441796e-05,-0.0007561259597404941,0.001256268907809612,0.0009121375008813631,-0.0005480240271689564,0.0011006960358753554,0.00028269850892281547,-0.0006274627284420084,-0.00048706361469399984,0.0011836129504513777
predicted cycles,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0
cycles prediction error,0.12279898194807264,0.12275881173032803,0.12190354688862277,0.12280789399956939,0.12190947345518052,0.12265440575541886,0.12280821144323953,0.12301177547895586,0.122252030016585,0.1219803947944617,0.12158091406526832,0.1224791281798247,0.12188829352426489,0.12262184752453108,0.12253953850570652,0.12175236834508887,0.12177767250779921,0.11834374831739097,0.12182527439651139,0.12305897866565949,0.1215830114703963,0.12219405795258498,0.12308488905011317,0.12193413909890276,0.12287729815284427,0.12176098785339529,0.12192301951318459,0.12240771066454813,0.1219508378602564,0.1227272768291363,0.12280215605197499,0.12252932195885458,0.12257578578262855,0.1229040971608945,0.12199521541339121,0.12227816164771449,0.12224157388647051,0.12226359797588182,0.12284048409756934,0.1231049812759894,0.12310178278916514,0.12296641607710823,0.12260390563748308,0.12181771296596892,0.1220872052384521,0.12075013615302792,0.12178924052945943,0.12216206993761371,0.1216665984859614,0.12248754293803046,0.12189893975724182,0.12220994938714763,0.12191378497182818,0.12124535717834663,0.12163515483698788,0.12136533860065415,0.12163816786090285,0.12179876622277792,0.12242007417153107,0.12099536407508392,0.1216588803158073,0.12188254802661981,0.12146072202428979,0.12115756113134009,0.12162869839838486,0.12065751941789583,0.12178487400771427,0.1218259842557267,0.12179946371422455,0.11988457305734898,0.12195631689892976,0.12157648644604649,0.11946498803700231,0.12053238613743444,0.12099636858327413,0.12208612306860116,0.12243461219976873,0.12151117569723263,0.12102718352004917,0.12169038203151303,0.12173117940470256,0.12255657974875928,0.12022091394307195,0.12270694121058492,0.12086985589211757,0.1205037755222917,0.12196130812879372,0.1207880060036831,0.12256487401680545,0.12251522364967167,0.12113953059734842,0.12217480623082604,0.12213602228083592,0.1210117649527258,0.12111263059440226,0.12035100919272536,0.12039036727412067,0.12217274371131512,0.12114742433561401,0.12227581660453778,0.12088541653607783,0.12095797866736328,0.12085532662331419,0.121010857165499,0.1225408784258016,0.12258930260793678,0.12059842265803762,0.12089188825487837,0.12061481412813219,0.1210894395716291,0.12258220819937667,0.12100377416244622,0.12113145229665434,0.1213595388276216,0.12081864739128871,0.12223248932907982,0.12257121297792545,0.11967729260447907,0.12085934439321626,0.1207036887768709,0.12036422036687351,0.12100134103709341,0.11996264301122034,0.12212571822123813,0.12069799393986773,0.12037402000743384,0.12102825395683926,0.12059604205548606,0.12084818557800828,0.12206530095028885,0.12269506430244494,0.1208318411188399,0.12113411499681896,0.12250615479503421,0.12096784493068054,0.12178929989066922,0.12258966407958116,0.12244848915153708,0.12089737922011395
