CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1503427676019.0,1503295787027.0,1503234969105.0,1503638310757.0,1503256344376.0,1503248832151.0,1503339845271.0,1503241031029.0,1503164425641.0,1503155871736.0,1503209464759.0,1554278608621.0,1503304036450.0,1503210764016.0,1503391699095.0,1503222583208.0,1503153597011.0,1503167167712.0,1503156901343.0,1503162249525.0,1503257376180.0,1503205036892.0,1503273863843.0,1503146580058.0,1503170947632.0,1503140994689.0,1503223012168.0,1503178889197.0,1503206806898.0,1503320519641.0,1503250207388.0,1503155929771.0,1503225218295.0,1503160513135.0,1503356342123.0,1503235309197.0,1503196271785.0,1503184684443.0,1503180076342.0,1503221194908.0,1503254991911.0,1503155603364.0,1503165833749.0,1503153437449.0,1503144415205.0,1503828745509.0,1503159498426.0,1503159798362.0,1503140935155.0,1503342955823.0,1503136890766.0,1503179692336.0,1503182998515.0,1503174326987.0,1503199059858.0,1503314200097.0,1503164654156.0,1503225597499.0,1503158367571.0,1503150980796.0,1503171802808.0,1503296210778.0,1503145068555.0,1560297357336.0,1503245570557.0,1503165953345.0,1503183790407.0,1503266849531.0,1503769668395.0,1503191801375.0,1503243848536.0,1503147362303.0,1503177062763.0,1503241128803.0,1503193499738.0,1503161447559.0,1503242159600.0,1503180683152.0,1503349143076.0,1503254435328.0,1503186142946.0,1503186226398.0,1503170931125.0,1503147404238.0,1503236065310.0,1503218572611.0,1508988516415.0,1503183680134.0,1503274946112.0,1503233956952.0,1503142817575.0,1503231500919.0,1503282986864.0,1503152064207.0,1503144783568.0,1503296340434.0,1503441635253.0,1503154273979.0,1503157715797.0,1503259753249.0,1503145679457.0,1503148985238.0,1503154394985.0,1503152518111.0,1503247143054.0,1503185614633.0,1503164235000.0,1503164563115.0,1503322788191.0,1503242412636.0,1503213897874.0,1503363663264.0,1503207097604.0,1503252120749.0,1503311181806.0,1503138817825.0,1503191500120.0,1503136514673.0,1503166227229.0,1503157415340.0,1503163625854.0,1503154016138.0,1503231849265.0,1503204551912.0,1503187557405.0,1503211072263.0,1503174222695.0,1503173631819.0,1503147152147.0,1503214806966.0,1503223019708.0,1503270499706.0,1503246185193.0,1503143649766.0,1503176978740.0,1503225139931.0,1503221448714.0,1503255310742.0
clock speed,2.897,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717168197381.0,1717160643449.0,1717160938237.0,1717353097402.0,1717160857171.0,1717161047630.0,1717162976096.0,1717160456172.0,1717159394020.0,1717155963837.0,1717156663866.0,1717203942497.0,1717155195873.0,1717164916402.0,1717166339570.0,1717155035727.0,1717155429840.0,1717154794680.0,1717163600114.0,1717155787903.0,1717155424567.0,1717155204382.0,1717227294123.0,1717154875765.0,1717155168271.0,1717156117028.0,1717155118359.0,1717155052129.0,1717154648155.0,1717155318336.0,1717154975471.0,1717155149996.0,1717155658911.0,1717154514166.0,1717193871088.0,1717155210276.0,1717155631352.0,1717155466112.0,1717155537677.0,1717155546001.0,1717191557072.0,1717156241781.0,1717164441877.0,1717155034256.0,1717154744874.0,1717190597936.0,1717155408331.0,1717155386516.0,1717155269364.0,1717164630421.0,1717155615042.0,1717155242313.0,1717155220420.0,1717155276990.0,1717154702491.0,1717155045758.0,1717155249018.0,1717159775749.0,1717155003840.0,1717155095293.0,1717165738910.0,1717155979673.0,1717155218270.0,1717208083909.0,1717155208309.0,1717155461211.0,1717154895109.0,1717154348496.0,1717155743591.0,1717155150145.0,1717155046164.0,1717154965813.0,1717155604598.0,1717175274096.0,1717171357765.0,1717155350323.0,1717172627559.0,1717154976170.0,1717155374187.0,1717172733894.0,1717172612110.0,1717155122885.0,1717172535552.0,1717155933748.0,1717155461648.0,1717155042033.0,1717160470993.0,1717155462784.0,1717154625227.0,1717154940811.0,1717155042153.0,1717154925083.0,1717154142784.0,1717154507818.0,1717154536692.0,1717155035316.0,1717155296427.0,1717155549282.0,1717155518199.0,1717198048942.0,1717155726382.0,1717155347436.0,1717155079602.0,1717155618965.0,1717198421457.0,1717155351018.0,1717155297150.0,1717155879213.0,1717155321363.0,1717172012404.0,1717154586018.0,1717198683515.0,1717154918461.0,1717171836184.0,1717155031429.0,1717155271691.0,1717155565941.0,1717154800487.0,1717154638447.0,1717155198166.0,1717155285359.0,1717155035267.0,1717155618707.0,1717155322856.0,1717198935488.0,1717154838609.0,1717172567216.0,1717155011864.0,1717155021606.0,1717169565249.0,1717154930261.0,1717155876896.0,1717215988735.0,1717155620419.0,1717155436776.0,1717173641808.0,1717155288550.0,1717155612693.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",518.55210813,518.393776014,518.373080262,518.512719286,518.379565835,518.378769547,518.409581342,518.374879989,518.34838453,518.3448287,518.365540846,535.973733965,518.39721382,518.36428255,518.427991052,518.368603937,518.344520622,518.348642361,518.34649561,518.347865225,518.380285421,518.362865378,518.387746142,518.342133245,518.350525667,518.341526512,518.368697315,518.35270193,518.362825347,518.401980853,518.3776894,518.344738106,518.369675306,518.346783891,518.415388813,518.372600179,518.360560728,518.35622909,518.353021531,518.367754196,518.379136468,518.345888534,518.34815182,518.344398932,518.341056793,518.577462887,518.346433069,518.346481918,518.340086903,518.409980379,518.338668965,518.353246685,518.354784201,518.351085471,518.360385404,518.39929967,518.34842669,518.369295096,518.345835031,518.343504245,518.350962237,518.39360669,518.341313284,538.0497856,518.375845114,518.348793639,518.354635605,518.382966242,518.558249917,518.357110614,518.375928216,518.341755225,518.353354345,518.374096606,518.358021823,518.347146435,518.375244477,518.354873292,518.41137282,518.379804471,518.35590978,518.356603761,518.350991671,518.343104079,518.372684644,518.367482299,520.35602744,518.355632415,518.385951007,518.372164429,518.340723665,518.372589435,518.389024976,518.344423464,518.341411268,518.394695079,518.444391504,518.344827151,518.346839107,518.381425947,518.341788685,518.343000477,518.345159124,518.345032735,518.376838807,518.357050848,518.348553076,518.34924255,518.402281847,518.376081964,518.364736667,518.418378783,518.36302714,518.37879844,518.399673609,518.33894263,518.35851501,518.338076394,518.349120681,518.346441396,518.348917562,518.344758954,518.372413164,518.362696467,518.356517508,518.364326417,518.351281392,518.352313642,518.34224449,518.365632288,518.368767347,518.386368679,518.376870675,518.341139109,518.353826749,518.368601551,518.367927246,518.379069597
estimated number of instructions,1713907550661.66,1713757197210.7798,1713687864779.7,1714147674262.9797,1713712232588.64,1713703668652.14,1713807423608.94,1713694775373.0598,1713607445230.7397,1713597693779.0398,1713658789825.2598,1709706469483.1,1713766601552.9998,1713660270978.2397,1713866536968.2998,1713673744857.1199,1713595100592.5398,1713610571191.68,1713598867531.0198,1713604964458.4998,1713713408845.2,1713653742056.88,1713732204781.0198,1713587101266.1199,1713614880300.4797,1713580733945.46,1713674233871.5198,1713623933684.5798,1713655759863.72,1713785392390.7397,1713705236422.3198,1713597759938.94,1713676748856.2998,1713602984973.9,1713826230020.22,1713688252484.5798,1713643749834.9,1713630540265.0198,1713625287029.88,1713672162195.1199,1713710690778.5398,1713597387834.96,1713609050473.8599,1713594918691.8599,1713584633333.7,1714364769880.2598,1713601828205.64,1713602170132.68,1713580666076.7,1713810969638.22,1713576055473.2397,1713624849263.0398,1713628618307.0999,1713618732765.18,1713646928238.1199,1713778188110.5798,1713607705737.8398,1713677181148.8599,1713600539030.94,1713592118107.44,1713615855201.1199,1713757680286.92,1713585378152.7,1716327093069.6,1713699950434.9797,1713609186813.2998,1713629521063.9797,1713724208465.3398,1714297421970.2998,1713638653567.4998,1713697987331.0398,1713587993025.42,1713621851549.8198,1713694886835.42,1713640589701.3198,1713604050217.2598,1713696061943.9998,1713625978793.2798,1713818023106.64,1713710056273.92,1713632202958.44,1713632298093.72,1713614861482.4998,1713588040831.3198,1713689114453.4,1713669172776.5398,1720246908713.0999,1713629395352.7598,1713733438567.68,1713686710925.2798,1713582812035.4998,1713683911047.66,1713742605024.96,1713593353195.9797,1713585053267.5198,1713757828094.7598,1713923464188.42,1713595872336.0598,1713599796008.5798,1713716118703.8599,1713586074580.9797,1713589843171.3198,1713596010282.9,1713593870646.5398,1713701743081.5598,1713631600681.6199,1713607227899.9998,1713607601951.0999,1713787978537.7397,1713696350405.0398,1713663843576.3599,1713834576120.96,1713656091268.5598,1713707417653.8599,1713774747258.8398,1713578252320.4998,1713638310136.7998,1713575626727.22,1713609499041.0598,1713599453487.5999,1713606533473.5598,1713595578397.3198,1713684308162.0999,1713653189179.68,1713633815441.7,1713660622379.8198,1713618613872.2998,1713617940273.66,1713587753447.5798,1713664879941.2397,1713674242467.1199,1713728369664.8398,1713700651120.0198,1713583760733.2397,1713621755763.5999,1713676659521.3398,1713672451533.96,1713711054245.88
instruction calculation error,-0.001898851099335044,-0.0019820197086419526,-0.002022567238727102,-0.0018664904403581336,-0.0020083293699354825,-0.002013427326826409,-0.0019541258073761674,-0.002018262641958396,-0.002068502668785379,-0.0020721880440080814,-0.00203701509265039,-0.004366093524685115,-0.001973376855012506,-0.0020409486533789585,-0.0019216557683785645,-0.002027359671927489,-0.0020733878748483165,-0.0020640093131385697,-0.00207594231716976,-0.0020678516588390206,-0.002004486997831307,-0.0020391064920542725,-0.002035309684362542,-0.002077724350455382,-0.0020617169816312944,-0.002082153769878653,-0.0020271229140945246,-0.0020563771687607006,-0.0020376081414911675,-0.0019625050275160097,-0.0020089852680501034,-0.002071676550059175,-0.002025972448477082,-0.0020682641910212897,-0.0019611303793242167,-0.002019012475210624,-0.0020451736889655265,-0.0020527703615336565,-0.00205587121822168,-0.002028577908385999,-0.00202706930343605,-0.0020725277406026064,-0.0020705014129303806,-0.0020732639121793946,-0.002079085505227436,-0.0016456111855822969,-0.0020694574923850557,-0.002069245690414378,-0.002081700677320817,-0.001953022280663798,-0.002084586590407941,-0.0020559545013558484,-0.0020537468430125803,-0.0020595366489041538,-0.002042782894162975,-0.001966542075371841,-0.0020659420761104225,-0.0020281133120656054,-0.0020699731830331925,-0.0020749303282660697,-0.0020672924158931074,-0.001979027779833501,-0.002078926866551174,-0.0005130367412401424,-0.002012198930708711,-0.0020652028763890923,-0.002053032056142194,-0.0019975723403458196,-0.0016645674868854547,-0.0020478618820223113,-0.0020132479246315143,-0.00207725735801094,-0.002057910790797236,-0.002026809559328365,-0.0020561535968522554,-0.00206812977350723,-0.002024587137719672,-0.00205514203766943,-0.0019435347147547443,-0.0020164993024480594,-0.002061766607848311,-0.0020515472040530127,-0.00207182097071952,-0.0020777920319051115,-0.002018656593430016,-0.0020300259272646474,0.0017974078557230167,-0.0020534351767564894,-0.00199235794439176,-0.0020197536071393735,-0.0020803189169344414,-0.0020213749992140716,-0.00198673938118855,-0.0020738696522687684,-0.002078719968533892,-0.001978392836622968,-0.0018820850072819668,-0.0020730078573421057,-0.0020707048096316317,-0.0020276812219099734,-0.00207881658382925,-0.0020764016895757683,-0.0020726545676497746,-0.0020742140544064472,-0.0020362692696126177,-0.002052085930542687,-0.0020662483212141917,-0.0020663687582785895,-0.0019610007221637993,-0.002024061639634087,-0.0020328644084019265,-0.0019590670703019167,-0.0020375722393038416,-0.00201751418066521,-0.0019685375567674375,-0.0020831077011327632,-0.002048303528208722,-0.002084362900051262,-0.002064542893554666,-0.0020707182916243354,-0.0020666458739625635,-0.00207288031457609,-0.002021546857537587,-0.002039497318445989,-0.0020761252366412047,-0.002034887099646007,-0.00206965415797558,-0.002059844082742733,-0.0020774293022675465,-0.0020409663545673507,-0.0020270085899302503,-0.001996037329677872,-0.0020471144212731354,-0.0020801024923347896,-0.002057869041276028,-0.0020364756373608254,-0.0020282597848101528,-0.002005967555682415
predicted cycles,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0,11990139512.0
cycles prediction error,-124.38867245992725,-124.37767267198751,-124.37260034385162,-124.4062397899645,-124.3743830813234,-124.37375654774617,-124.38134721171708,-124.37310591962026,-124.36671688737228,-124.36600347574004,-124.37047323382303,-128.62973508902405,-124.378360689253,-124.37058159428028,-124.38567191735942,-124.37156733693892,-124.36581375943209,-124.36694558120834,-124.36608934688432,-124.36653539523886,-124.37446913570157,-124.37010394145612,-124.37584423754952,-124.36522853246346,-124.36726083358687,-124.36476270227071,-124.37160311300305,-124.36792317492093,-124.37025156325804,-124.37973541812781,-124.37387124507714,-124.36600831596729,-124.37178710810984,-124.36639057707404,-124.38272307994475,-124.37262870815877,-124.36937291518313,-124.36840650924697,-124.36802218502827,-124.37145155012938,-124.3742702832197,-124.36598109301465,-124.36683432620596,-124.36580045166367,-124.36504797968526,-124.42212240349117,-124.36630594845076,-124.36633096367261,-124.36475773702406,-124.38160663755586,-124.36442042743764,-124.3679901582116,-124.36826589970707,-124.36754267809724,-124.36960544567181,-124.37920835637063,-124.36673594594951,-124.37181873443075,-124.36621163303441,-124.36559556222117,-124.3673321568604,-124.37770801361131,-124.36510247029392,-129.131709958372,-124.37348452472285,-124.36684430073544,-124.36833194497696,-124.37525923084522,-124.41719526198955,-124.36900007465067,-124.37334090495943,-124.36529377315556,-124.36777084691856,-124.37311407415423,-124.36914172129276,-124.36646850977858,-124.37320004454673,-124.36807279411413,-124.38212266599689,-124.37422386315933,-124.36852815111764,-124.3685351111701,-124.36725945687228,-124.36529727061277,-124.37269176939331,-124.37123284566833,-124.85245692135362,-124.36832274800307,-124.37593450080283,-124.37251592840349,-124.36491473436327,-124.37231109067015,-124.3766051145177,-124.36568592071941,-124.36507870184656,-124.37771882716355,-124.38983668608041,-124.36587021982601,-124.36615727386709,-124.37466738769002,-124.36515342066022,-124.36542912896175,-124.36588031195213,-124.36572377715967,-124.37361567390576,-124.36848408882801,-124.36670098755728,-124.36672835296031,-124.37992461942923,-124.37322114822112,-124.37084296388294,-124.38333367675997,-124.37027580868069,-124.37403082295344,-124.37895662527133,-124.3645811477527,-124.36897494942176,-124.36438906057994,-124.3668671431719,-124.36613221519286,-124.36665018364467,-124.36584871540568,-124.3723401433763,-124.3700634932195,-124.36864611963658,-124.37060730265505,-124.36753397994991,-124.36748469978937,-124.36527624575317,-124.37091878385142,-124.37160374185311,-124.37556366224874,-124.37353578651171,-124.36498414064492,-124.36776383924364,-124.37178057240607,-124.3714727180232,-124.37429687431981
