CPU utilized,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
cycles,1503803817671.0,1503974704964.0,1505134031641.0,1505555778468.0,1506730988176.0,1506803568716.0,1506895682925.0,1505484447816.0,1507018574974.0,1505676923090.0,1506929185429.0,1507343707589.0,1508879962610.0,1507025845306.0,1507126999590.0,1505853002110.0,1506479768187.0,1504465787418.0,1505845239171.0,1506266975671.0,1506405233696.0,1506440250510.0,1506444466825.0,1506505178351.0,1506444074199.0,1505486018192.0,1506376723830.0,1507019261552.0,1505142211426.0,1506273031388.0,1505233464606.0,1504894495786.0,1506320208302.0,1505123537388.0,1504692987665.0,1505882155810.0,1504595167188.0,1505765338819.0,1504652194372.0,1504476407699.0,1505790135240.0,1504551290920.0,1504651108926.0,1505822972275.0,1506010733801.0,1505945252325.0,1505967141472.0,1504578240611.0,1505973697761.0,1504826246270.0,1504892861037.0,1505187857760.0,1508804980109.0,1507361480583.0,1507460723554.0,1506107922393.0,1505425454842.0,1506081320646.0,1507475245133.0,1509135983558.0,1507514713436.0,1506092607782.0,1505053494173.0,1504885915846.0,1505786645252.0,1507907556961.0,1507390761200.0,1506874354163.0,1505984524591.0,1508062024477.0,1506131887490.0,1508592682816.0,1506060849864.0,1506016111970.0,1507698573961.0,1507581281683.0,1507459194649.0,1507353212051.0,1505999512677.0,1507302774563.0,1505276853906.0,1507153957539.0,1505589276271.0,1505184855916.0,1505396970879.0,1505982880579.0,1507611911938.0,1506205149093.0,1507405810404.0,1505174638274.0,1505323046394.0,1506173413073.0,1507162922157.0,1507528423537.0,1506035232091.0,1506037673550.0,1506137516497.0,1507286962648.0,1507428084867.0,1505818665957.0,1507000067471.0,1504986678928.0,1505074860924.0,1504903316284.0,1505311163942.0,1505822328471.0,1505731071025.0,1505851824540.0,1505254182203.0,1505327829642.0,1505122242659.0,1505243707722.0,1507070262792.0,1507139780434.0,1505847203920.0,1509271316177.0,1507542449505.0,1507210917342.0,1505724320770.0,1507278969793.0,1506993422102.0,1507060956252.0,1505821781360.0,1506143314547.0,1505780493532.0,1505643448986.0,1505132635604.0,1505721310225.0,1506925785247.0,1506016716572.0,1506893766095.0,1507016397569.0,1505497155391.0,1505616923330.0,1506910747322.0,1506986716721.0,1504934905262.0,1505104256678.0
clock speed,2.902,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898,2.898
instructions,1717178183443.0,1717187906305.0,1717254890602.0,1717267372001.0,1717398130255.0,1717395987547.0,1717388736054.0,1717253289232.0,1717397904611.0,1717247932967.0,1717380865345.0,1717388611100.0,1717382943054.0,1717381832256.0,1717379882149.0,1717239713534.0,1717379837315.0,1717178809488.0,1717318323135.0,1717361124310.0,1717361529929.0,1717225124780.0,1717361627209.0,1717355571051.0,1717362047542.0,1717220900524.0,1717171945545.0,1717216078519.0,1717214005852.0,1717356287216.0,1717213836323.0,1717189915180.0,1717357283094.0,1717214113872.0,1717210567116.0,1717357683206.0,1717200513087.0,1717355413531.0,1717200129295.0,1717200050062.0,1717362868428.0,1717202150680.0,1717199372672.0,1717358447562.0,1717351846299.0,1717359088697.0,1717352239131.0,1717184997701.0,1717351845990.0,1717202448684.0,1717202513045.0,1717165492479.0,1717173782850.0,1717357146825.0,1717364084038.0,1717218691436.0,1717158038299.0,1717208419976.0,1717358411264.0,1717360695275.0,1717359005251.0,1717217788570.0,1717164640390.0,1717164107473.0,1717192625990.0,1717364822763.0,1717359307358.0,1717324038977.0,1717215969862.0,1717362013009.0,1717219147776.0,1717229844766.0,1717209767064.0,1717218606362.0,1717368568554.0,1717218394840.0,1717359004099.0,1717358828684.0,1717217668070.0,1717219164848.0,1717169292055.0,1717333898674.0,1717186093929.0,1717167499795.0,1717168124862.0,1717184460976.0,1717359187735.0,1717217876296.0,1717359144441.0,1717167908349.0,1717168553041.0,1717213965918.0,1717218013681.0,1717359236710.0,1717217643573.0,1717217713078.0,1717217540544.0,1717218765971.0,1717359146662.0,1717215766074.0,1717361764941.0,1717156681918.0,1717160848848.0,1717167039166.0,1717193897088.0,1717215374077.0,1717215762681.0,1717211101992.0,1717159054597.0,1717157854257.0,1717156967834.0,1717156755467.0,1717188172910.0,1717358380264.0,1717216882736.0,1717364746213.0,1717359465331.0,1717358665435.0,1717215663138.0,1717358844034.0,1717358321271.0,1717358341455.0,1717212975187.0,1717213508921.0,1717214413906.0,1717212092388.0,1717176694355.0,1717212251661.0,1717358153652.0,1717212010545.0,1717361704585.0,1717214571052.0,1717211153044.0,1717210991465.0,1717365634177.0,1717365673730.0,1717168284315.0,1717156303095.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",517.869473043,518.641473909,519.043630613,519.189476128,519.594176229,519.620146638,519.652863014,519.1648055,519.693319212,519.23265108,519.664813253,519.80645476,520.339261504,519.699498692,519.734891407,519.295997125,519.508109994,518.815590322,519.2911604,519.435476897,519.483244062,519.496944637,519.49735504,519.518380139,519.497678918,519.169448978,519.474992912,519.695482134,519.049173506,519.438844001,519.080344822,518.962756171,519.455039329,519.041670571,518.891013749,519.303935904,518.85761869,519.262886782,518.877179373,518.818281326,519.270534417,518.845768183,518.878420004,519.283160927,519.348016562,519.325716042,519.329859242,518.852264441,519.336557669,518.939433528,518.962113452,519.068039189,520.316017726,519.817938337,519.851817347,519.384128559,519.149768201,519.37613469,519.855017994,520.428078797,519.869489372,519.379471081,519.021242785,518.964007319,519.273145325,520.00356135,519.82165878,519.644034985,519.338785097,520.055222681,519.391582746,520.239095263,519.367735182,519.353153189,519.932949005,519.891643639,519.848470137,519.810516229,519.343935959,519.795888978,519.095400686,519.742015059,519.205418277,519.067701277,519.139289096,519.343018766,519.903631174,519.417573542,519.831264722,519.062349275,519.112690423,519.40716498,519.74881262,519.875884612,519.359722931,519.361254928,519.395024996,519.7900862,519.837572359,519.281938942,519.689756323,518.996146751,519.027380887,518.966253072,519.107027077,519.282737749,519.253363538,519.294200438,519.088924135,519.113919917,519.042897697,519.084948871,519.713321487,519.738890812,519.293977276,520.475238568,519.879303785,519.765214219,519.251863766,519.787790274,519.689297364,519.712813691,519.286126508,519.397612726,519.272414188,519.224017285,519.048828992,519.251236379,519.665979926,519.35006186,519.653941906,519.697531331,519.171178197,519.214516625,519.658267497,519.683181715,518.975509678,519.035116406
estimated number of instructions,1714336352144.94,1714531163658.96,1715852796070.7397,1716333587453.5198,1717673326520.64,1717756068336.2397,1717861078534.4998,1716252270510.2397,1718001175470.3599,1716471692322.5999,1717899271389.0598,1718371826651.46,1720123157375.4,1718009463648.8398,1718124779532.5999,1716672422405.4,1717386935733.18,1715090997656.5198,1716663572654.94,1717144352264.94,1717301966413.44,1717341885581.4,1717346692180.4998,1717415903320.14,1717346244586.8599,1716254060738.88,1717269465166.2,1718001958169.2798,1715862121025.64,1717151255782.3198,1715966149650.8398,1715579725196.0398,1717205037464.2798,1715840832622.3198,1715350005938.0999,1716705657623.4,1715238490594.3198,1716572486253.66,1715303501584.0798,1715103104776.8599,1716600754173.5999,1715188471648.7998,1715302264175.64,1716638188393.4998,1716852236533.14,1716777587650.4998,1716802541278.0798,1715219194296.5398,1716810015447.5398,1715501920747.7998,1715577861582.18,1715914157846.4,1720037677324.2598,1718392087864.6199,1718505224851.5598,1716963031528.0198,1716185018519.88,1716932705536.44,1718521779451.6199,1720415021256.1199,1718566773317.0398,1716945572871.4797,1715760983357.22,1715569944064.44,1716596775587.2798,1719014614935.5398,1718425467767.9998,1717836763745.8198,1716822358033.7397,1719190707903.7798,1716990351738.5999,1719795658410.2397,1716909368844.96,1716858367645.7998,1718776374315.5398,1718642661118.6199,1718503481899.8599,1718382661738.14,1716839444451.7798,1718325163001.8198,1716015613452.8398,1718155511594.46,1716371774948.94,1715910735744.2397,1716152546802.0598,1716820483860.0598,1718677579609.3198,1717073869966.0198,1718442623860.5598,1715899087632.3599,1716068272889.16,1717037690903.22,1718165731258.9797,1718582402832.18,1716880164583.7397,1716882947846.9998,1716996768806.5798,1718307137418.72,1718468016748.38,1716633279190.9797,1717980076916.94,1715684813977.92,1715785341453.3599,1715589780563.7598,1716054726893.88,1716637454456.94,1716533420968.4998,1716671079975.5999,1715989767711.42,1716073725791.88,1715839356631.2598,1715977826803.0798,1718060099582.88,1718139349694.7598,1716665812468.7998,1720569300441.7798,1718598392435.7,1718220445769.88,1716525725677.7998,1718298025564.0198,1717972501196.2798,1718049490127.2798,1716636830750.4,1717003378583.5798,1716589762626.4797,1716433531844.0398,1715851204588.5598,1716522293656.4998,1717895395181.5798,1716859056892.0798,1717858893348.2998,1717998693228.66,1716266757145.7397,1716403292596.2,1717878251947.0798,1717964857061.94,1715625791998.68,1715818852612.92
instruction calculation error,-0.00165494258281461,-0.0015471473076914153,-0.0008164743270981376,-0.0005437618874643597,0.00016024022664973516,0.00020966672325469827,0.00027503527336801163,-0.0005829185059869271,0.0003512702896283709,-0.0004520259593843188,0.0003018585187017751,0.0005725061556278774,0.0015955756009355807,0.00036545826970544454,0.0004337406017984472,-0.0003303505760606006,4.1332837533655385e-06,-0.0012158383389920435,-0.0003812633169049277,-0.0001262239152799928,-3.468315466605398e-05,6.799388135836937e-05,-8.696495987578377e-06,3.5130912990237656e-05,-9.201877474091694e-06,-0.0005630258662849327,5.679083067537547e-05,0.00045764750290339763,-0.0007872547170900615,-0.00011938782604776292,-0.000726576181584803,-0.0009376889357001733,-8.865111017896539e-05,-0.0007997146299850057,-0.0010834787611544339,-0.00037966789852588096,-0.001142570409062516,-0.0004558912332132438,-0.0011044884510338527,-0.0012211421057578154,-0.00044377007818839886,-0.0011726511234584655,-0.0011047689199933522,-0.0004193994384356626,-0.0002909186995878553,-0.0003386018977204368,-0.00032008451172388456,-0.0011447825406651353,-0.000315503514160697,-0.0009902897223931964,-0.0009461035902743835,-0.0007287210452811966,0.0016677953640234064,0.0006026358824273926,0.0006644722712942007,-0.00014888022664511798,-0.0005666454440524188,-0.00016055968300220192,0.0006774172356739545,0.001778499991017196,0.0007032705813676238,-0.00015852135956904406,-0.0008174271702107917,-0.0009283698637901588,-0.0003469910094545705,0.0009606532931573094,0.0006208138305314489,0.0002985602933301111,-0.00022921509883924826,0.0010648278469696194,-0.00013323636514096885,0.0014941585438083154,-0.0001749339101149215,-0.0002097803476305071,0.0008197458526477793,0.0008294031108096636,0.0006664173292411305,0.0005961672290260089,-0.00022025374258192006,0.0006440634815054151,-0.0006718490759752094,0.0004784235151325846,-0.00047421708278388145,-0.0007318820388286465,-0.0005914261074592229,-0.00021196157093880937,0.0007676855743023869,-8.386025557271917e-05,0.0006308985648499788,-0.000738903115106586,-0.0006407525632190034,-0.0001026517477021537,0.0005518912394520161,0.0007122366107414952,-0.0001965266258026934,-0.00019494629507414027,-0.0001285636398462523,0.0006337989482106271,0.0006456832797817356,-0.00033920424825354333,0.00036003595081854145,-0.0008571541290198729,-0.0008010358467949756,-0.0009185236882990039,-0.000663390544336263,-0.0003365446342865928,-0.0003973535110316827,-0.0003144761967667865,-0.0006809426782276136,-0.0006313504972373146,-0.0007673213500116139,-0.0006865585568508818,0.0005077641965133554,0.0004547504118736775,-0.0003209089502557117,0.0018659718244748067,0.0007214139670294146,0.0005018056811455848,-0.00040177682687765593,0.0005468755311578793,0.00035763062237660257,0.00040244872348203244,-0.0003355113459571647,-0.00012236704191326798,-0.0003637584651408924,-0.00045338636235522803,-0.0007719006266492927,-0.0004017895888134222,0.000312830220322638,-0.00020553877491699316,0.00028950730761750053,0.0004566244602615637,-0.0005499590988482567,-0.00047035505410489986,0.00029849075809968204,0.0003488967673603004,-0.0008982767329268418,-0.0007788752134383221
predicted cycles,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0,1715750072310.0
cycles prediction error,0.12352979496229669,0.12343019578654381,0.12275449907773403,0.12250869006754866,0.12182373616489911,0.12178143365174678,0.12172774622343971,0.12255026410164091,0.121656120378287,0.12243808268483301,0.12170821977577073,0.12146662155777276,0.1205712376403869,0.12165188297091788,0.12159292666624827,0.12233545758643337,0.12197015608529099,0.12314397551359996,0.12233998210263494,0.12209417911139146,0.12201359743039299,0.12199318838914326,0.12199073097120806,0.12195534614041027,0.12199095980756736,0.12254934883080669,0.12203021399154611,0.1216557202162756,0.1227497316088981,0.12209064962472686,0.12269654601883302,0.12289410907039311,0.12206315324587695,0.12276061550061483,0.12301155515082876,0.12231846577598819,0.12306856839452823,0.12238655086185546,0.12303533092893208,0.12313778563713054,0.12237209862816469,0.12309414103981504,0.12303596356536178,0.12235296003943318,0.12224352596215686,0.12228169088900535,0.12226893311772312,0.12307843380399153,0.12226511187994157,0.1229338873091363,0.12289506186009505,0.12272312730636203,0.12061494010160785,0.12145626282645935,0.12139842050280066,0.12218688100344842,0.12258464729937588,0.12220238544516714,0.12138995681147732,0.12042201955079922,0.12136695328454356,0.12219580690195028,0.12280143917075793,0.12289910976375659,0.12237413271696136,0.12113799014396733,0.12143919704428481,0.12174017738246701,0.12225880161938864,0.12104796099666149,0.12217291329487201,0.12073867449417831,0.12221431654301779,0.12224039137449938,0.12125979284901901,0.12132815494900838,0.12139931160286509,0.12146108202019476,0.12225006603123866,0.12149047877722481,0.12267125719576942,0.12157721461736944,0.12248916635978924,0.122724876887521,0.1226012487633418,0.12225975980789554,0.1213103025499356,0.12213021383404589,0.12143042583439656,0.12273083209169956,0.12264433457531002,0.12214871071218227,0.12157198972002298,0.12135896255138186,0.12222924748978763,0.12222782452088359,0.12216963250993086,0.12149969452213731,0.12141744348728233,0.12235546991430918,0.12166690720749873,0.12284038146548858,0.12278898587039395,0.1228889681712946,0.12265126008980759,0.12235333527124018,0.12240652334768136,0.12233614391599792,0.12268447106844581,0.12264154672871325,0.12276137011460021,0.12269057596750368,0.1216259948845836,0.12158547753702703,0.12233883697722786,0.12034314290018204,0.12135078771972871,0.1215440164238101,0.1224104576357277,0.12150435304153882,0.12167078036426394,0.12163141906619968,0.12235365414693707,0.12216625320073334,0.1223777181575796,0.12245759257997464,0.12275531273761524,0.12241221228813809,0.12171020152244519,0.12224003899100847,0.12172886341995388,0.12165738944715382,0.12254285767619173,0.12247305267315958,0.12171896615853216,0.12167468849815141,0.12287055699445142,0.12277185298229189
