50000,22.61681168618473,22.70836827416572,22.65260665497766,22.64970230117269,22.54332408394832,22.79919911183188,22.844488584772876,22.689363612960925,22.72948337246155,22.73348711753599,22.98512161520668,22.715661127598683,22.621385557485553,22.617192212178068,23.70859038713898,22.63390762213511,22.6013495058055,22.713866245214994,23.153411881117062
5000,22.715080627330728,23.61091275310459,22.783766709217897,22.653859560301353,25.635203759548318,22.720638694284617,22.742837697223525
25000,22.545172327478486,22.669876854965544,22.6447897570001,22.587975924440727
75000,23.795185197147813,23.65018009599012,22.69774352600915,23.05007419820823,22.64780048431459,22.59990242621976
100000,22.54687283934065,22.675326426712363,22.941407331725845,23.978378472089158,24.12561469913397
10000,22.594516213754996,22.508539494568478,22.49546993966563,22.454031351572894,23.09524788860177,22.590716824069407,22.58161803912005,22.535875844892665,22.578252251532138,22.58468713043875
1000,23.346127250585415,22.85301760989727,22.808214428838326,22.830120832695417,22.88327071729686,23.175884888476343,23.18724740280579,22.663593723596726,23.06106407464791,22.903299456257052,23.03240729366413,23.683829816760976,22.92109539047361,22.83034523310864,22.70160394290194,22.723565905791816,23.26120132647724,23.41775841843138,22.853958434111522,22.96707052640245,24.60235178755313,22.880971416940714,23.418852373326153,23.094340303047247,22.819533497561174,22.895058853389,22.75945094694963,22.941040412085453,22.81912982120117,22.738775462862893,22.959194701705027,23.256191587021284,22.882800806375087,22.777411151653446,23.05905050454343,22.925622565394384,22.91990148327724,23.130066054915677,22.964821489127637,23.30523660788481,22.808351882920498,22.939517314115882,23.035489877048633,22.841098663694318,23.86035086413335,22.97338239913891,23.288736991068827,23.090155033348925,22.890000038262563,22.817662895653935,22.814528739899693,22.90125216808577,22.753579277631086,22.786609961786322,22.926143077363776,22.841609822343045,23.42380159957572,22.75186892831042,23.35630360126217,22.799517871050774,22.95964019275103,23.00274251721435,22.935666835305117,23.04947553890452,22.762556464718408,22.90785840994455,23.098748389413544,23.04327236648159,23.45829474346925,23.34832909254695,22.78904297397094,22.825433493161142,23.196808548816033
