1000,0
1500,0
2000,0
2500,0
3000,0
3500,0
4000,0
4500,0
5000,1
5500,0
6000,1
6500,2
7000,12
7500,6
8000,10
8500,23
9000,35
9500,50
10000,45
10500,37
11000,51
11500,27
12000,26
12500,43
13000,39
13500,25
14000,23
14500,24
15000,2
15500,2
16000,3
16500,2
17000,1
17500,0
18000,0
