100000,0.991,0.998,0.998,0.996,0.995
50000,0.987,0.992,0.993,0.997,0.991,0.992,0.994,0.994,0.984,0.994,0.992,0.994,0.994,0.992,0.998,0.989,0.998,0.981,0.995
5000,1.0,1.0,0.995,0.993,0.98,0.992,0.991
10000,0.998,0.996,0.998,0.998,0.993,0.997,0.998,0.998,0.987,0.991
25000,0.996,0.996,0.996,0.998
1000,0.969,0.98,0.992,0.996,0.995,0.995,0.985,0.997,0.996,0.996,0.987,0.988,0.983,0.996,0.995,0.996,0.995,0.993,0.99,0.985,0.996,0.993,0.964,0.927,0.997,0.992,0.99,0.996,0.993,0.996,0.992,0.98,0.881,0.995,0.994,0.995,0.992,0.996,0.99,0.972,0.995,0.989,0.995,0.993,0.985,0.981,0.991,0.997,0.984,0.986,0.984,0.979,0.986,0.977,0.977,0.994,0.977,0.996,0.994,0.992,0.993,0.993,0.997,0.992,0.995,0.996,0.996,0.994,0.997,0.993,0.996,0.992,0.994
75000,0.997,0.999,0.997,0.998,0.997,0.997
