100000,39902664603581,39968951859345,40106963397253,40654041488126,40732931717801
50000,19970130142552,19993785963196,19979371956068,19978621769363,19951183331794,20017309713031,20029059663099,19988871049205,19999249505752,20000285813639,20065633730555,19995672655283,19971310582468,19970228344644,20255915434180,19974543032687,19966140644641,19995208278572,20109576486100
5000,2000463165987,2023923050574,2002242636067,1998879758090,2079016447398,2000607042800,2001181895413
10000,3993702474699,3989271464702,3988598755605,3986467350146,4019705722536,3993506456452,3993037109825,3990679240540,3992863518875,3993195411782
25000,9977247253579,9993336816789,9990095873885,9982763994361
1000,404951784085,402363405090,402129867799,402244021396,402521253373,404054410283,404114179968,401377876494,403451414470,402625823258,403301200355,406743714371,402718781282,402245191075,401575247486,401689375173,404503628718,405330555568,402368312059,402959133698,411698816380,402509252220,405336345679,403625983435,402188843027,402582792559,401875995283,402823016206,402186739473,401768451288,402917939483,404477223229,402518800624,401969462431,403440856013,402742436074,402712543500,403813570974,402947369331,404735879661,402130583866,402815054422,403317353379,402301250916,407686703041,402992153800,404648826122,403604018970,402556381044,402179095522,402162764833,402615131890,401845447810,402017351026,402745155962,402303916080,405362543131,401836550558,405005551473,402084568268,402920269383,403145820276,402794927980,403390655805,401892153677,402649633110,403649119836,403358140106,405545217772,404963416445,402030019087,402219590364,404164487704
75000,30420362650040,30362587690402,29988492027550,30125800354286,29969129727356,29950583715636
