100000,35568933555705,24628617129239,23983060556040,33791759400504,33254343854913
50000,19152856702935,17970261990802,16549664456611,12280714185387,16566704827828,17292013354437,14281752456973,13007413234318,13985521695822,12901090670783,17460271031378,13448041143478,13114903958248,12642753540559,11531827811677,15374103962884,10769723506781,14721418458350,16118981424642
5000,1459780128953,1554729799742,1415864838664,1485328996827,1863552694592,1972918056562,1874403134094
10000,2106872948750,2311673080124,2346073763809,2357160721440,2320781217958,2272049884303,2503422366978,2149797135270,2041197307318,2478118389689
25000,7970828369928,6116679869265,6541996424391,5581826451030
1000,433590197048,427545242013,377868061478,250835607557,285221647864,223037461804,423228440738,236341635704,327441655780,257307574665,416823451859,255408675065,354262392946,233957564538,252090057294,258799232757,285960865938,211026117443,258558238408,287872126229,371814107391,385704369840,407887227058,283027206653,324040220278,281849560482,323383083613,284107820548,390420482552,287975262537,204029080414,338490753336,313046252291,351202348526,362985615329,298801341930,418532793273,296701997434,254416262312,402354830735,270046456031,381455218049,311385885012,353724972699,402033101601,395204122694,365668306332,228934924466,366338625276,393078523701,402994079672,401875413206,398436672164,402845389910,395537463811,221201943219,393661244749,239653501482,281431133527,269359686455,288517994363,288062901158,296602645033,320558759806,247894093937,308928641027,322007959387,258880617316,326422978887,243953466157,224591211453,219084954841,323098302227
75000,23991000731934,16336086285879,20196521545738,15490337564722,19371322125769,24421784800412
