50000,19.31115455900747,14.001148394630114,6.619140327086261,25.841369722252793,6.715191082497568,10.627995561890055,8.209542135149867,18.81085550347928,10.501554955813733,19.79001882038586,11.489237968911862,14.917992722389547,17.837072934467034,22.237761678953767,34.01361167496128,0.5211034078825845,43.49689602370456,4.977784486523817,4.1240973270168295
5000,5.925570894710063,0.5434619148872126,9.21102023128558,4.103564846859255,17.02512948046594,21.624700516171323,17.505449746892328
10000,46.701492897460604,33.704635653031275,31.744112949409857,31.124451597887138,33.17989844766727,36.036364809708985,23.463547743246714,43.77235965945292,51.421621917095706,24.724229565839764
75000,3.3957356997643107,41.87198420580542,14.75406645081325,49.61797739082995,19.642477704288083,5.099770779414897
100000,13.110797167858943,25.48639113706077,28.864132041156882,8.541125497049297,7.063080368431299
25000,3.0678007039462676,26.315246281041958,18.103079547376055,38.4188367171338
1000,28.399343692350204,27.38699995577069,17.840786660379067,23.76768585435081,8.846375826294599,39.19340018531015,26.646369456965086,31.357907313808813,5.188169772575904,20.654600695759896,25.519203541115072,21.551637466108556,12.366248025846135,32.696468859665934,23.15179349177335,19.95917586954394,8.56500442942088,47.11611554709866,20.070986205479315,7.844212233676544,16.503053380509055,19.510005318118644,23.887435992729745,9.69031226479417,4.19293428894217,10.148629020773923,3.9982477427524374,9.273101378618655,20.482290083064278,7.805588590135214,52.16136157750256,8.283040611206587,0.8282563678768382,11.602690564292539,14.472250783102325,3.89960927442211,25.82339263210425,4.634761294810272,22.025779307802097,22.840884946036187,14.962970199602058,18.61340149969568,0.2994542414676457,12.233104605769988,22.77913795264768,21.4447904400079,15.099717039701257,35.6077179994032,15.25506584567653,21.01999777323113,22.96327851151549,22.74883793080852,22.082115311861987,22.934844347763633,21.510993224059245,40.34841749316685,21.136908722130784,29.542620847255876,10.31239610247871,15.256084107398618,7.60279526323126,7.772790430142544,4.6698105937183945,3.152412069511275,25.236314363705205,0.49357215308072894,3.5882754690275758,19.921464183256397,4.892287966199918,27.25928090408969,38.23044310750704,41.70458532732669,3.913631042888012
