100000,13928.100164056,7797.549681962,7560.245475842,13095.50591309,12901.655120826
50000,6516.422071441,6555.614511776,6431.157064421,3974.974795951,6448.863126485,6365.647839237,4736.0703945,4184.029145049,4695.763874431,4199.093732882,6377.084513732,4253.740374834,4238.547346837,4062.16170525,3668.374537244,5364.327742986,3395.424573678,4841.94772044,6250.227666038
5000,563.386121656,600.153553557,449.596364523,472.248470709,732.643723241,721.719722124,686.081848914
10000,661.658624866,730.354341543,755.154175237,744.048437032,735.788404468,717.373547308,790.392383518,676.622772738,652.202011525,808.783327464
25000,3087.465338879,1954.14479314,2269.006843552,1756.522288719
1000,162.674655649,159.477092772,146.93815572,81.636837769,103.657904163,70.224497979,155.467873452,74.413996432,119.291926787,81.108970411,152.99420876,84.053805245,139.04870774,73.732559811,80.038081081,84.139060821,90.897557478,66.638731471,82.239726711,93.292021161,144.069726766,140.716282851,153.193823092,110.668661459,117.541145864,90.07352583,103.872898809,102.995087339,141.917015582,105.270343498,64.516622207,110.71345568,128.721294774,127.783022391,132.60488898,108.367995357,152.872908915,107.375304562,81.110196018,149.618627172,85.847234981,140.665381942,120.726966306,129.13198193,147.506354405,146.569475236,142.466057735,72.076261644,143.743306763,143.960286345,148.445560891,148.887319582,146.169706763,149.325340512,146.252392573,69.948560803,146.871967968,76.180577957,88.86445843,87.45583665,91.896256427,91.764208627,108.638563306,117.911856172,78.298163841,98.372682982,117.823379806,82.823589379,118.671292948,79.528125038,70.848060316,69.259351757,118.296279036
75000,9288.421841567,5134.967240429,6997.709385595,4865.755799271,6706.778460419,9455.065340827
