unit.000002,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,xsede.bridges
unit.000001,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,xsede.bridges
unit.000000,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,xsede.bridges
unit.000003,98.13259983062744,246.11869978904724,246.27179980278015,5126.907599925995,xsede.supermic
unit.000006,98.13259983062744,246.11869978904724,246.30129981040955,5142.924799919128,xsede.supermic
unit.000005,98.13259983062744,246.11869978904724,246.29209995269775,5167.951399803162,xsede.supermic
unit.000004,98.13259983062744,246.11869978904724,246.2829999923706,5150.932899951935,xsede.supermic
unit.000047,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,osg.xsede-virt-clust
unit.000007,63.39039993286133,241.67999982833862,243.01899981498718,7485.8451998233795,osg.xsede-virt-clust
unit.000044,63.39039993286133,337.28709983825684,341.46919989585876,14188.042499780655,osg.xsede-virt-clust
unit.000014,63.39039993286133,398.417799949646,400.57249999046326,10062.45709991455,osg.xsede-virt-clust
unit.000061,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,xsede.comet_ssh
unit.000060,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,xsede.comet_ssh
unit.000059,63.39039993286133,818.8490998744965,841.5172998905182,16482.394999980927,xsede.comet_ssh
