unit.000018,132.9244999885559,364.80860018730164,373.77740025520325,11652.085300207138,osg.xsede-virt-clust
unit.000019,132.9244999885559,363.52070021629333,372.5924003124237,11697.15010023117,osg.xsede-virt-clust
unit.000037,132.9244999885559,492.9578001499176,496.27240014076233,12640.169500112534,osg.xsede-virt-clust
unit.000011,132.9244999885559,366.94320034980774,376.09370017051697,11711.214800357819,osg.xsede-virt-clust
unit.000012,132.9244999885559,363.5898003578186,372.6758003234863,11717.878100395203,osg.xsede-virt-clust
unit.000013,132.9244999885559,363.58320021629333,372.632000207901,11604.93930029869,osg.xsede-virt-clust
unit.000014,132.9244999885559,363.0715003013611,372.13390016555786,11728.350100278854,osg.xsede-virt-clust
unit.000015,132.9244999885559,357.78859996795654,359.1128001213074,10874.268500089645,osg.xsede-virt-clust
unit.000017,132.9244999885559,363.58810019493103,372.7070002555847,11678.733300209045,osg.xsede-virt-clust
unit.000008,132.9244999885559,387.4474000930786,397.79069995880127,13452.120500087738,osg.xsede-virt-clust
unit.000005,167.24950003623962,222.7688000202179,222.93790006637573,5095.545500040054,xsede.supermic
unit.000073,200.74360013008118,13952.727100133896,13953.064100027084,19073.796499967575,xsede.comet_ssh
unit.000034,132.9244999885559,411.26750016212463,421.469300031662,15750.258399963379,osg.xsede-virt-clust
unit.000053,132.9244999885559,771.6389999389648,774.0935001373291,18733.727100133896,osg.xsede-virt-clust
unit.000000,149.1826000213623,7033.950399875641,7034.003399848938,12723.312899827957,xsede.bridges
unit.000069,132.9244999885559,1094.3677999973297,1097.2386000156403,15015.532599925995,osg.xsede-virt-clust
unit.000024,132.9244999885559,380.34439992904663,382.5345001220703,13240.48290014267,osg.xsede-virt-clust
unit.000061,132.9244999885559,755.6905000209808,765.6293001174927,15563.156200170517,osg.xsede-virt-clust
unit.000062,132.9244999885559,747.5082001686096,750.2077000141144,13840.699500083923,osg.xsede-virt-clust
unit.000038,132.9244999885559,492.9844000339508,496.2475001811981,12597.47469997406,osg.xsede-virt-clust
unit.000044,132.9244999885559,771.4454002380371,774.0189003944397,17678.359300374985,osg.xsede-virt-clust
unit.000043,132.9244999885559,754.6949000358582,756.9785001277924,15298.634500026703,osg.xsede-virt-clust
unit.000028,132.9244999885559,398.94900012016296,402.2971000671387,13941.719799995422,osg.xsede-virt-clust
unit.000040,132.9244999885559,737.4658999443054,739.283499956131,14737.936100006104,osg.xsede-virt-clust
unit.000002,149.1826000213623,7033.950399875641,7034.149299860001,12661.242599964142,xsede.bridges
unit.000001,149.1826000213623,7033.950399875641,7034.117499828339,12365.914099931717,xsede.bridges
unit.000021,132.9244999885559,354.41070008277893,357.93849992752075,8938.118200063705,osg.xsede-virt-clust
unit.000054,132.9244999885559,759.4037001132965,770.2722001075745,16397.563100099564,osg.xsede-virt-clust
unit.000004,167.24950003623962,222.7688000202179,222.92860007286072,5096.547500133514,xsede.supermic
unit.000042,132.9244999885559,738.1360001564026,740.2901999950409,14912.712700128555,osg.xsede-virt-clust
unit.000006,167.24950003623962,222.7688000202179,222.94799995422363,5113.5650000572205,xsede.supermic
unit.000007,132.9244999885559,410.24990010261536,420.2344000339508,13181.16939997673,osg.xsede-virt-clust
unit.000003,167.24950003623962,222.7688000202179,222.91770005226135,5127.58060002327,xsede.supermic
unit.000027,132.9244999885559,353.9936001300812,356.7372000217438,8869.989599943161,osg.xsede-virt-clust
unit.000064,132.9244999885559,1019.1322000026703,1020.7994000911713,10231.485500097275,osg.xsede-virt-clust
unit.000070,132.9244999885559,479.34439992904663,481.4955999851227,11108.41219997406,osg.xsede-virt-clust
unit.000074,200.74360013008118,13952.727100133896,13953.077100038528,18970.69000005722,xsede.comet_ssh
unit.000035,132.9244999885559,419.4286000728607,430.1456000804901,16667.724400043488,osg.xsede-virt-clust
unit.000072,200.74360013008118,13952.727100133896,13953.027600049973,18973.693599939346,xsede.comet_ssh
unit.000071,132.9244999885559,459.49320006370544,469.6854000091553,16798.617400169373,osg.xsede-virt-clust
