avg_cycles,8000000,8000000000,80000000000,800000000000,2000000000000,4000000000000,6000000000000,8000000000000
Average,7713200.36,7010438571.88,70093739819.76,700989640504.2,1752371396767.2,3504557462027.3,5257748692853.9,7008286172263.3
Std,52446.94960614963,2279914.1956765484,30620549.07365412,274604771.1119464,557660467.2542129,829943729.3802623,3144140045.0412188,332352190.26961887
CI,27020.668437088294,1174611.793612558,15775706.882746601,141476378.0768748,454271736.3946979,676074423.7650905,2561225049.287709,270734999.9395537
