avg_cycles,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000
Average,3505819469555.5,700919273944.44,70087774761.88,7008580625468.8,1752343626517.2,7009739920.36,7692090.16,5256619890783.6,3506399054716.4,703925127906.36,70439369323.12,7014566727183.8,1752711773312.8,7037417270.28,7709551.28,5260258174500.7,3504320043248.7,701601020991.04,70086013597.48,7008532384260.5,1752127607676.2,7010581441.72,7700718.96,5256313123767.7,3504557462027.3,700989640504.2,70093739819.76,7008286172263.3,1752371396767.2,7010438571.88,7713200.36,5257748692853.9,3516321669121.6,703022505550.24,70222823434.28,7018284259318.6,1758146990900.9,7036277376.96,7663895.0,5264934771314.3
Std,2773905199.416408,311544185.01383793,7285539.618300002,542537907.7868801,609410072.1537635,667062.6928998053,23995.609665589527,409496391.55326396,2008831054.4922705,8052002489.578938,874953146.628434,7193805912.147053,1952306960.7377417,68796376.03111619,85983.07233525677,6421226607.832834,193538152.2574662,3684638471.432797,6068943.805468557,633773227.0200449,152426141.49801475,1852730.9913542164,35023.98849417353,429668584.7144519,829943729.3802623,274604771.1119464,30620549.07365412,332352190.26961887,557660467.2542129,2279914.1956765484,52446.94960614963,3144140045.0412188,1433873035.3194702,3026073152.1944103,571006415.5018567,9410996823.096931,804337582.2126929,78514546.49154422,73537.42343188262,9850483232.140192
CI,2259630735.0557547,160507564.1191293,3753510.011348161,441952858.23971176,496427105.57696784,343670.6993819797,12362.538099711724,333576876.5431687,1636399251.5750663,4148391682.631068,450775861.14296913,5860093901.021989,1590354570.7598112,35443892.93123107,44298.478867124286,5230748694.248635,157656706.27059573,1898325740.482177,3126719.8485774007,516273397.92695683,124166750.26505384,954527.0067456923,18044.3588721982,350009200.066731,676074423.7650905,141476378.0768748,15775706.882746601,270734999.9395537,454271736.3946979,1174611.793612558,27020.668437088294,2561225049.287709,1168036882.2471719,1559032888.0105603,294182505.26655656,7666223659.502075,655215586.4989958,40450694.35244358,37886.480552105924,8024230486.023171
