avg_instr,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000
Average,4003973661975.8,800780378068.6,80078414217.72,8007834928810.7,2001951713221.2,8008620335.68,8484751.96,6005888717473.4,4003924408936.5,800779392275.48,80078373994.88,8007723099594.4,2001949045894.0,8008357475.4,8467664.92,6005694069611.1,4003955402506.6,800777911211.88,80078080922.84,8007814032460.3,2001941194305.5,8008741489.56,8482338.16,6005870294278.1,4003956544682.8,800780933801.96,80078261928.64,8007821284148.8,2001954591028.7,8008738913.92,8481106.44,6005894421086.6
Std,54281177.354413405,7467696.301097726,946344.3069260222,11711565.486915696,4223117.444256943,425092.62270158256,9784.44294309424,55945315.93425221,217364942.14661902,10622948.179896872,1609930.3366985666,387621077.10475683,7868099.401510832,386248.2768798673,10072.033164990406,213679638.3144932,53635749.976185605,7985789.405455456,1053959.0747982769,13434825.039355595,5396207.093829811,569934.1046779794,10665.099572437193,52106220.47634857,43167576.748636976,15400678.941545898,1089945.7723134623,13342401.40780316,30405661.146910053,544317.0594661045,8487.69364079548,290187966.5890948
CI,44217595.0031926,3847357.134325549,487556.5869282866,9540273.16269516,3440162.97918211,219007.71921585532,5040.945004282153,45573206.82553856,177066074.2484821,5472942.902282869,829436.1094671015,315757185.77750903,6409375.215082377,198995.11224850762,5189.111486603057,174064015.70342365,43691828.10193122,4114278.7016906505,542999.7153360723,10944045.090441952,4395765.004697733,293630.05073009495,5494.659299719642,42445869.202999376,35164425.66228289,7934429.790684447,561540.0618958959,10868756.548300968,24768534.433586005,280432.14903693704,4372.859763737832,236387908.42095295
