CPU utilized,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cycles,7035908224.0,7029909840.0,7030947484.0,7033174304.0,7027402929.0,7036315333.0,7043156173.0,7032904531.0,7027755025.0,7034007466.0,7030881488.0,7044342487.0,7052919838.0,7046771610.0,7042784476.0,7043588764.0,7050331387.0,7045040550.0,7052653769.0,7046322449.0,7029578000.0,7050082912.0,7070326235.0,7055227625.0,7055039398.0
clock speed,3.49,3.484,3.487,3.487,3.486,3.488,3.484,3.488,3.485,3.488,3.486,3.486,3.486,3.486,3.484,3.486,3.489,3.487,3.483,3.486,3.487,3.488,3.448,3.487,3.489
instructions,8002541028.0,8003172277.0,8002537209.0,8002588045.0,8002516845.0,8002497989.0,8002592318.0,8002561161.0,8002524940.0,8002512679.0,8002507190.0,8002517860.0,8002550969.0,8002509272.0,8002553238.0,8002542979.0,8002527569.0,8002496134.0,8002522487.0,8002525760.0,8002512194.0,8002518123.0,8002649953.0,8002541686.0,8002561860.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.13,1.14,1.14,1.14,1.14,1.14,1.13,1.14,1.14,1.14,1.13,1.13,1.13
"time (s)
",2.016520004,2.018195844,2.016595596,2.017288186,2.015968991,2.017729237,2.021979055,2.016793385,2.016520423,2.016788741,2.016877031,2.021247751,2.023240107,2.021498374,2.022012483,2.020998417,2.021175021,2.020505602,2.024844843,2.021418824,2.015944278,2.021645864,2.050641203,2.023791272,2.022330744
estimated number of instructions,8020935375.36,8014097217.599999,8015280131.759999,8017818706.559999,8011239339.059999,8021399479.619999,8029198037.219999,8017511165.339999,8011640728.499999,8018768511.24,8015204896.32,8030550435.179999,7969799416.94,8033319635.4,8028774302.639999,8029691190.959999,8037377781.179999,8031346226.999999,7969498758.969999,8032807591.86,8013718919.999999,8037094519.679999,7989468645.549999,7972407216.249999,7972194519.739999
instruction calculation error,0.0022985633307770472,0.0013650762749911284,0.0015923603261310715,0.001903216993596909,0.001089968847169539,0.002361948812230927,0.0033246375877671337,0.0018681524625962429,0.001139114038174937,0.0020313410165107184,0.0015867160151841983,0.0035029693991834904,-0.0040926389831032915,0.003850087810307459,0.003276587341586067,0.003392448129455911,0.004354900608527895,0.0036051367619441134,-0.004126664821454401,0.003784034287194804,0.0014004009901292561,0.004320689581523532,-0.0016471178331446835,-0.0037656123432283427,-0.0037947023454812986
predicted cycles,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0
cycles prediction error,0.120511472,0.12126127,0.1211315645,0.120853212,0.121574633875,0.120460583375,0.119605478375,0.120886933625,0.121530621875,0.12074906675,0.121139814,0.119457189125,0.11838502025,0.11915354875,0.1196519405,0.1195514045,0.118708576625,0.11936993125,0.118418278875,0.119209693875,0.12130275,0.118739636,0.116209220625,0.118096546875,0.11812007525
prediction to actual cycles,1.1370244956736946,1.1379946801707488,1.1378267322014888,1.1374664773273335,1.138400641150998,1.1369587094086535,1.1358544100822396,1.1375101090505617,1.1383436063922845,1.1373317470402582,1.137837412514213,1.135663124665449,1.1342819972087708,1.1352716453371758,1.1359143570645878,1.1357846501329334,1.134698436267986,1.1355505966534145,1.134324789225308,1.1353440121286735,1.1380484006294547,1.1347384278819104,1.131489514641894,1.1339109700234513,1.1339412225348993
p2a ratio to instruction rate error,-0.0026100915143029246,-0.001759052481799226,-0.001906375261851864,-0.0022223883093564715,-0.0014029463587736624,-0.0026677987643389392,-0.00363648238400023,-0.0021841148679282362,-0.0014529768488731683,-0.002340572771703257,-0.0018970065664797408,-0.003804276609255229,0.0037893780608591783,-0.0041476795287930385,-0.003583897311765033,-0.0036976753219881663,-0.004650494501766631,-0.0039029853917415705,0.0038272471020426658,-0.004084199887128397,-0.001711929272408098,-0.004615414138675027,0.0013181545503487284,0.0034610354189835587,0.0034878075530082914
