avg_instr,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000
Average,4004865493325.9,800923630394.04,80081497734.48,8008094421187.125,2002543612279.6,8008624299.44,8477425.68,6006067711133.2,4004045025420.4,800811796935.88,80081400373.16,8008070111446.8,2002022889336.0,8008543725.08,8472997.2,6006113145211.2,4004015735381.2,800803657389.12,80080909230.36,8008117625288.9,2002008731737.7,8008629264.64,8486863.84,6006013646606.9,4008747697976.6,800810844913.56,80081614692.08,8019461422734.777,2002073620504.5,8008803998.0,8483670.6,6014684770699.3,4004016293841.7,800804414427.04,80080981414.36,8008129790876.9,2002010199503.9,8008611160.72,8480855.16,6006010425743.3
Std,576172672.5004764,78715313.74018225,1361799.051654499,12747787.955688529,51519509.9392684,282083.73842621036,4970.254526681707,11172632.984286638,5178803.130803749,9902391.482031813,1270792.8794842572,6669810.533845334,5949128.2771141445,171554.3656036185,11754.432323596066,165837186.36862823,3228491.3733005663,1589407.1959036677,386293.4104124394,313374265.6901533,1528722.7281192078,137401.35334725297,11289.301800377205,4679534.834642706,3984401970.4876037,6566995.76664866,1271020.27270978,126973389.45261069,25700069.55644054,352163.4870382173,12478.644818248493,106163722.17486413,4354734.224244818,1522378.9330002698,471898.66619353776,330547435.1502104,1436587.1735038836,131088.75563256114,8090.112832340473,6609456.453715878
CI,469351829.2388651,40554129.6389419,701598.871412398,11610092.933471074,41967933.20055547,145329.5420371836,2560.6751321464153,9101257.277322674,4218667.143934514,5101712.09154279,654712.4915102894,5433245.837834093,4846176.10745479,88384.80915898425,6055.883533116694,135091423.96523136,2629937.871167022,818862.5873295696,199018.36504448878,255275530.85735416,1245301.7004918526,70789.17724450472,5816.2482875543365,3811961.829246125,3245704703.6880236,3383316.2189773903,654829.6445000786,109027817.07664172,20935346.700031947,181434.62852208957,6428.997810361624,86481257.4073234,3547378.366850097,784329.626281739,243122.19282291067,269264841.5008577,1170247.8266089256,67536.9269018955,4168.026131221812,5384081.239680114
