CPU utilized,1.001,1.0,1.0,1.001,1.0,1.001,1.001,1.001,1.001,1.0,1.001,1.001,1.0,1.0,1.001,1.0,1.0,1.001,1.0,1.001,1.0,1.0,1.001,1.0,1.001
cycles,7012992325.0,7013362296.0,7012864476.0,7010324290.0,7013010215.0,7013851621.0,7019573586.0,7014216433.0,7291636128.0,7012884173.0,7302365656.0,7016779444.0,7015362831.0,7012641769.0,7012637291.0,7011858684.0,7018325890.0,7011535112.0,7013366607.0,7012181212.0,7012792721.0,7010427420.0,7015408268.0,7011527458.0,7015008518.0
clock speed,2.812,2.996,2.94,2.996,2.996,2.996,2.987,2.931,2.996,2.955,2.999,2.996,2.93,2.999,2.961,2.997,2.991,2.996,2.997,2.953,2.997,2.981,2.995,2.997,2.942
instructions,8008150226.0,8008276974.0,8008041408.0,8007709922.0,8007574290.0,8007982655.0,8007776686.0,8008160556.0,8007942552.0,8008294193.0,8008206682.0,8007963796.0,8007904068.0,8007986134.0,8008083113.0,8007825327.0,8007727004.0,8007534629.0,8007696661.0,8007786865.0,8007955855.0,8007528179.0,8008425245.0,8007617822.0,8007924584.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.14,1.1,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",2.493014575,2.339959361,2.384464733,2.338362461,2.3398602,2.340083998,2.348646417,2.39155873,2.432208736,2.371835863,2.433628285,2.340600613,2.393598012,2.337374177,2.367009753,2.338606804,2.345139147,2.338951314,2.339211063,2.373095535,2.33883156,2.350490523,2.341185598,2.338562781,2.383215338
estimated number of instructions,7994811250.499999,7995233017.44,7994665502.639999,7991769690.599999,7994831645.099999,7995790847.94,8002313888.039999,7996206733.619999,8020799740.8,7994687957.219999,8032602221.6,7999128566.159999,7997513627.339999,7994411616.659999,7994406511.74,7993518899.759999,8000891514.599999,7993150027.679999,7995237931.98,7993886581.679999,7994583701.94,7991887258.799999,7997565425.5199995,7993141302.119999,7997109710.5199995
instruction calculation error,-0.0016656749840547951,-0.001628809368400901,-0.0016703092152643138,-0.0019906104935453694,-0.0015913239688470718,-0.001522456726649893,-0.0006821866011263282,-0.0014927051345199162,0.0016055545749125138,-0.0016990179746260835,0.0030463174301974616,-0.0011033054175912144,-0.0012975231186299473,-0.001695122483088094,-0.0017078495648725454,-0.0017865558570269655,-0.0008536116923798882,-0.0017963832798056887,-0.0015558442767541864,-0.0017358458153719416,-0.001669858488499425,-0.0019532769476877493,-0.001356049304047727,-0.0018078435062458288,-0.001350521394970282
predicted cycles,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0,8000000000.0
cycles prediction error,0.123375959375,0.123329713,0.1233919405,0.12370946375,0.123373723125,0.123268547375,0.12255330175,0.123222945875,0.088545484,0.123389478375,0.087204293,0.1229025695,0.123079646125,0.123419778875,0.123420338625,0.1235176645,0.12270926375,0.123558111,0.123329174125,0.1234773485,0.123400909875,0.1236965725,0.1230739665,0.12355906775,0.12312393525
prediction to actual cycles,1.1407398766830963,1.1406797000295734,1.1407606730998805,1.1411740269150943,1.140736966686423,1.1406001199180487,1.1396703662962355,1.140540796882479,1.0971474521719304,1.1407574690596562,1.0955353890594053,1.1401241928504315,1.1403544182560328,1.1407969012996932,1.1407976297686433,1.1409243055988547,1.1398729733252668,1.140976957572141,1.1406789988727022,1.1408718283420198,1.140772345380148,1.1411572391687352,1.1403470324729503,1.1409782030978393,1.140412015106266
p2a ratio to instruction rate error,0.000649014634295075,0.000596228096117119,0.0006672571051584153,0.0010298481711354245,0.0006464620056343875,0.0005264209807445248,-0.00028915237172313685,0.0004743832302448245,-0.0025932252982451376,0.0006644465435581983,-0.004058737218722549,0.000108941096869857,0.00031089320704639,0.0006990362278011774,0.0006996752356520993,0.0008107943849603625,-0.0001114269076605941,0.0008569803264394753,0.000595613046230075,0.0007647617035262556,0.0006774959474982736,0.0010151220778380138,0.000304414449956514,0.0008580728928415426,0.00036141675988253936
