CPU utilized,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
cycles,70084888944.0,70081393124.0,70094785288.0,70081146298.0,70080692206.0,70095357953.0,70081234651.0,70081052602.0,70117683508.0,70102956209.0,70080997605.0,70080788982.0,70102259461.0,70081510256.0,70082509788.0,70082831054.0,70087922257.0,70092771199.0,70082957333.0,70092456016.0,70103997003.0,70080604053.0,70083500160.0,70083904356.0,70081025327.0
clock speed,2.794,2.794,2.795,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794,2.794
instructions,80084711924.0,80082301628.0,80080880906.0,80080696986.0,80080537173.0,80080952742.0,80081414266.0,80080889809.0,80081700347.0,80080500312.0,80080861101.0,80080618783.0,80081003141.0,80081020042.0,80081343675.0,80082412297.0,80083644032.0,80084521456.0,80083601266.0,80081713793.0,80082424281.0,80080807616.0,80080628972.0,80080504388.0,80080676366.0
instructions per cycle,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
"time (s)
",25.094847202,25.09290351,25.097109407,25.092823501,25.093686875,25.098470344,25.093386469,25.093723759,25.109506108,25.101823863,25.094206653,25.093973462,25.101737341,25.093838362,25.094164229,25.094712809,25.097071564,25.098261896,25.094764406,25.097884944,25.10329699,25.093577432,25.094954926,25.094838808,25.095413973
estimated number of instructions,79896773396.15999,79892788161.36,79908055228.31999,79892506779.71999,79891989114.84,79908708066.42,79892607502.14,79892399966.28,79934159199.12,79917370078.26,79892337269.7,79892099439.48,79916575785.54,79892921691.84,79894061158.31999,79894427401.56,79900231372.98,79905759166.86,79894571359.62,79905399858.23999,79918556583.42,79891888620.42,79895190182.4,79895650965.84,79892368872.78
instruction calculation error,-0.0023467466302228113,-0.0023664837646691444,-0.0021581390679614653,-0.002350007097377214,-0.002354480437021527,-0.0021508819473580612,-0.0023576851831419504,-0.0023537431111163493,-0.0018423828070670083,-0.002037078103963351,-0.0023541683831575194,-0.0023541194659203145,-0.0020532629339132607,-0.0023488505773446933,-0.002338653525096561,-0.0023473930173684918,-0.002290263651672941,-0.0022321702857176326,-0.0023604071669071996,-0.002201675343958754,-0.0020462379735784342,-0.002359104524593433,-0.002315651012991473,-0.002308344878353486,-0.002351472312238752
predicted cycles,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0
cycles prediction error,0.1239388882,0.12398258595,0.1238151839,0.123985671275,0.123991347425,0.1238080255875,0.1239845668625,0.123986842475,0.12352895615,0.1237130473875,0.1239875299375,0.123990137725,0.1237217567375,0.1239811218,0.12396862765,0.123964611825,0.1239009717875,0.1238403600125,0.1239630333375,0.1238442998,0.1237000374625,0.1239924493375,0.123956248,0.12395119555,0.1239871834125
prediction to actual cycles,1.141472879609219,1.1415298188843122,1.1413117205695433,1.1415338393556367,1.1415412359918264,1.1413023962819508,1.1415324001980673,1.1415353655478189,1.1409390042224155,1.1411786938270285,1.1415362613829618,1.141539659614102,1.141190036028816,1.141527910967798,1.1415116302484096,1.141506397456442,1.1414234781658124,1.141344515725772,1.1415043406327599,1.1413496479812093,1.1411617513988042,1.1415426719138757,1.1414954991882642,1.1414889158233814,1.1415358098246677
p2a ratio to instruction rate error,0.0012919996572097875,0.0013419463897475885,0.0011506320785468673,0.0013454731189796309,0.00135196139633907,0.0011424528789043388,0.0013442107000591586,0.0013468118840517262,0.0008236879143996066,0.001033941953533878,0.0013475977043525642,0.0013505786088615656,0.0010438912533475239,0.0013402727787702989,0.0013259914459734417,0.0013214012775806913,0.001248665057730222,0.0011793997594492104,0.0013195970462806567,0.0011839017379029833,0.0010190801743896983,0.0013532209770840385,0.001311841393214302,0.001306066511738166,0.0013472016005858186
