avg_cycles,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000
Average,3506399054716.4,703925127906.36,70439369323.12,7014566727183.8,1752711773312.8,7037417270.28,7709551.28,5260258174500.7,3516321669121.6,703022505550.24,70222823434.28,7018284259318.6,1758146990900.9,7036277376.96,7663895.0,5264934771314.3
Std,2008831054.4922705,8052002489.578938,874953146.628434,7193805912.147053,1952306960.7377417,68796376.03111619,85983.07233525677,6421226607.832834,1433873035.3194702,3026073152.1944103,571006415.5018567,9410996823.096931,804337582.2126929,78514546.49154422,73537.42343188262,9850483232.140192
CI,1636399251.5750663,4148391682.631068,450775861.14296913,5860093901.021989,1590354570.7598112,35443892.93123107,44298.478867124286,5230748694.248635,1168036882.2471719,1559032888.0105603,294182505.26655656,7666223659.502075,655215586.4989958,40450694.35244358,37886.480552105924,8024230486.023171
