avg_instr,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000
Average,4003924408936.5,800779392275.48,80078373994.88,8007723099594.4,2001949045894.0,8008357475.4,8467664.92,6005694069611.1,4003979809725.8,800786776606.44,80074278129.32,8007374353480.4,2001964392647.1,8007923017.04,8464382.2,6005799650345.7
Std,217364942.14661902,10622948.179896872,1609930.3366985666,387621077.10475683,7868099.401510832,386248.2768798673,10072.033164990406,213679638.3144932,92320253.62620117,35896723.125897326,1537419.5812521307,409390715.34226537,30697954.84721131,246689.2915442892,9500.75559714419,232592154.53601858
CI,177066074.2484821,5472942.902282869,829436.1094671015,315757185.77750903,6409375.215082377,198995.11224850762,5189.111486603057,174064015.70342365,75204330.20054013,18493991.7544623,792078.5682610978,333490792.4136942,25006637.678427555,127094.32300361781,4894.789283648687,189470202.95899034
