avg_cycles,4000000000000,800000000000,80000000000,8000000000000,2000000000000,8000000000,8000000,6000000000000
Average,3506399054716.4,703925127906.36,70439369323.12,7014566727183.8,1752711773312.8,7037417270.28,7709551.28,5260258174500.7
Std,2008831054.4922705,8052002489.578938,874953146.628434,7193805912.147053,1952306960.7377417,68796376.03111619,85983.07233525677,6421226607.832834
CI,1636399251.5750663,4148391682.631068,450775861.14296913,5860093901.021989,1590354570.7598112,35443892.93123107,44298.478867124286,5230748694.248635
