unit.000018,231.88410019874573,11278.307899951935,osg.xsede-virt-clust
unit.000019,230.59620022773743,11324.557699918747,osg.xsede-virt-clust
unit.000037,360.0333001613617,12143.897099971771,osg.xsede-virt-clust
unit.000011,234.01870036125183,11335.121100187302,osg.xsede-virt-clust
unit.000012,230.6653003692627,11345.202300071716,osg.xsede-virt-clust
unit.000013,230.65870022773743,11232.30730009079,osg.xsede-virt-clust
unit.000014,230.14700031280518,11356.216200113297,osg.xsede-virt-clust
unit.000015,224.86409997940063,10515.155699968338,osg.xsede-virt-clust
unit.000017,230.66360020637512,11306.02629995346,osg.xsede-virt-clust
unit.000008,254.5229001045227,13054.329800128937,osg.xsede-virt-clust
unit.000005,55.51929998397827,4872.607599973679,xsede.supermic
unit.000073,13751.983500003815,5120.732399940491,xsede.comet_ssh
unit.000034,278.3430001735687,15328.789099931717,osg.xsede-virt-clust
unit.000053,638.7144999504089,17959.633599996567,osg.xsede-virt-clust
unit.000000,6884.767799854279,5689.309499979019,xsede.bridges
unit.000069,961.4433000087738,13918.293999910355,osg.xsede-virt-clust
unit.000024,247.41989994049072,12857.9484000206,osg.xsede-virt-clust
unit.000061,622.7660000324249,14797.526900053024,osg.xsede-virt-clust
unit.000062,614.5837001800537,13090.491800069809,osg.xsede-virt-clust
unit.000038,360.0599000453949,12101.227199792862,osg.xsede-virt-clust
unit.000044,638.5209002494812,16904.340399980545,osg.xsede-virt-clust
unit.000043,621.7704000473022,14541.65599989891,osg.xsede-virt-clust
unit.000028,266.02450013160706,13539.422699928284,osg.xsede-virt-clust
unit.000040,604.5413999557495,13998.652600049973,osg.xsede-virt-clust
unit.000002,6884.767799854279,5627.093300104141,xsede.bridges
unit.000001,6884.767799854279,5331.796600103378,xsede.bridges
unit.000021,221.48620009422302,8580.179700136185,osg.xsede-virt-clust
unit.000054,626.4792001247406,15627.29089999199,osg.xsede-virt-clust
unit.000004,55.51929998397827,4873.618900060654,xsede.supermic
unit.000042,605.2115001678467,14172.422500133514,osg.xsede-virt-clust
unit.000006,55.51929998397827,4890.617000102997,xsede.supermic
unit.000007,277.32540011405945,12760.93499994278,osg.xsede-virt-clust
unit.000003,55.51929998397827,4904.662899971008,xsede.supermic
unit.000027,221.06910014152527,8513.252399921417,osg.xsede-virt-clust
unit.000064,886.2077000141144,9210.686100006104,osg.xsede-virt-clust
unit.000070,346.4198999404907,10626.916599988937,osg.xsede-virt-clust
unit.000074,13751.983500003815,5017.612900018692,xsede.comet_ssh
unit.000035,286.5041000843048,16237.578799962997,osg.xsede-virt-clust
unit.000072,13751.983500003815,5020.665999889374,xsede.comet_ssh
unit.000071,326.56870007514954,16328.932000160217,osg.xsede-virt-clust
