CPU utilized,0.94,0.938,0.942,0.936,0.941,0.941,0.939,0.941,0.941,0.945,0.938,0.944,0.946,0.946,0.897,0.943,0.943,0.943,0.934,0.942,0.946,0.941,0.94,0.942,0.941
cycles,7807344.0,7537821.0,7519794.0,7576038.0,7548482.0,7525905.0,7647593.0,7755178.0,7541204.0,7795051.0,7914110.0,7787339.0,7754917.0,7849468.0,8104710.0,7638909.0,7559792.0,7671429.0,7683175.0,7572390.0,7581519.0,7788922.0,7488632.0,7761356.0,7502015.0
clock speed,2.492,2.591,2.592,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.592,2.592,2.591,2.591,2.591,2.591,2.591,2.591,2.591
instructions,8482494.0,8461828.0,8458283.0,8451141.0,8471121.0,8452600.0,8458888.0,8450923.0,8453736.0,8454834.0,8478107.0,8467949.0,8457945.0,8462948.0,8457495.0,8474990.0,8466245.0,8451184.0,8502541.0,8459252.0,8475174.0,8450263.0,8441335.0,8447207.0,8451092.0
instructions per cycle,1.09,1.12,1.12,1.12,1.12,1.12,1.11,1.09,1.12,1.08,1.07,1.09,1.09,1.08,1.04,1.11,1.12,1.1,1.11,1.12,1.12,1.08,1.13,1.09,1.13
"time (s)
",0.003334058,0.003100898,0.003081569,0.003123267,0.003094384,0.003085525,0.003142084,0.003178702,0.003092676,0.003184532,0.003257884,0.003182256,0.003164143,0.00320288,0.003488512,0.003125417,0.00309339,0.003138949,0.00317649,0.003101078,0.003092004,0.003193426,0.003075732,0.003178563,0.003075587
estimated number of instructions,8510004.96,8442359.520000001,8422169.280000001,8485162.56,8454299.840000002,8429013.600000001,8488828.23,8453144.020000001,8446148.48,8418655.08,8468097.700000001,8488199.51,8452859.530000001,8477425.440000001,8428898.4,8479188.99,8466967.040000001,8438571.9,8528324.25,8481076.8,8491301.280000001,8412035.76,8462154.159999998,8459878.040000001,8477276.95
instruction calculation error,0.003243263125208328,-0.002300741636440564,-0.004269627771972019,0.004025676532908458,-0.0019857064962238513,-0.0027904313465677436,0.003539499518140026,0.0002628138961864184,-0.0008975345338439186,-0.0042790810558787935,-0.001180605529040726,0.002391430321557177,-0.0006012654374081184,0.0017106852127652611,-0.003381213941007311,0.0004954566318072616,8.528456240056467e-05,-0.0014923471078134884,0.0030324170151017206,0.0025799917061225678,0.0019028848257276125,-0.004523792928101791,0.0024663350050671234,0.0015000271687435822,0.0030984102409486554
predicted cycles,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0
cycles prediction error,0.024082,0.057772375,0.06002575,0.05299525,0.05643975,0.059261875,0.044050875,0.03060275,0.0573495,0.025618625,0.01073625,0.026582625,0.030635375,0.0188165,-0.01308875,0.045136375,0.055026,0.041071375,0.039603125,0.05345125,0.052310125,0.02638475,0.063921,0.0298305,0.062248125
prediction to actual cycles,1.0246762535376948,1.0613146690535633,1.0638589301781405,1.055960912550861,1.0598157351372104,1.0629950816546316,1.0460807733884374,1.0315688434230652,1.060838561057359,1.0262921948810855,1.0108527680307704,1.0273085581608814,1.031603561972359,1.0191773506179018,0.9870803520422076,1.0472699700965151,1.058230173528584,1.0428304817785579,1.0412362076875772,1.0564696218763165,1.0551975138491376,1.0270997706742988,1.068285903219707,1.0307477198572002,1.066380165862105
p2a ratio to instruction rate error,-0.05993004262596818,-0.05239761691646142,-0.05012595519808895,-0.05717775665101696,-0.05373595077034796,-0.050897248522650415,-0.05758488883924566,-0.05360656566691272,-0.05282271334164387,-0.04972944918418018,-0.055277786887130524,-0.05751508425607218,-0.05357471378682675,-0.056317267946387264,-0.05088427688249276,-0.05651354045359006,-0.05515163077805013,-0.051972289292220204,-0.061949362443624235,-0.05672355189614603,-0.05785936263469864,-0.048981693820093763,-0.05461424493831234,-0.05435989003926599,-0.05630073817512819
