unit.000018,73.08200001716614,4892.590900182724,xsede.supermic
unit.000019,73.08200001716614,4878.566800117493,xsede.supermic
unit.000254,494.3995997905731,14777.137000083923,osg.xsede-virt-clust
unit.000253,325.84439992904663,8612.067600011826,osg.xsede-virt-clust
unit.000010,73.08200001716614,4884.653200149536,xsede.supermic
unit.000011,73.08200001716614,4874.630300045013,xsede.supermic
unit.000012,73.08200001716614,4884.634900093079,xsede.supermic
unit.000013,73.08200001716614,4914.659399986267,xsede.supermic
unit.000014,73.08200001716614,4878.609200000763,xsede.supermic
unit.000015,73.08200001716614,4902.627599954605,xsede.supermic
unit.000016,73.08200001716614,4902.619500160217,xsede.supermic
unit.000017,73.08200001716614,4901.60840010643,xsede.supermic
unit.000083,753.5342998504639,10404.746500015259,osg.xsede-virt-clust
unit.000080,1258.8040997982025,10054.902899980545,osg.xsede-virt-clust
unit.000226,1280.7904999256134,9700.07019996643,osg.xsede-virt-clust
unit.000224,754.5936000347137,14604.8734998703,osg.xsede-virt-clust
unit.000220,2428.6196999549866,11593.563999891281,osg.xsede-virt-clust
unit.000027,510.75619983673096,9442.44219994545,osg.xsede-virt-clust
unit.000021,73.08200001716614,4878.55110001564,xsede.supermic
unit.000020,73.08200001716614,4920.606199979782,xsede.supermic
unit.000022,73.08200001716614,4895.561400175095,xsede.supermic
unit.000159,1281.3939998149872,14044.124700069427,osg.xsede-virt-clust
unit.000095,1351.757299900055,11148.578899860382,osg.xsede-virt-clust
unit.000096,801.6434998512268,9624.713399887085,osg.xsede-virt-clust
unit.000099,189.33889985084534,9834.80849981308,osg.xsede-virt-clust
unit.000153,1254.5579998493195,9996.437100172043,osg.xsede-virt-clust
unit.000157,1186.505999803543,7482.610800027847,osg.xsede-virt-clust
unit.000032,479.50269985198975,10152.954900026321,osg.xsede-virt-clust
unit.000033,94.31760001182556,10046.199500083923,osg.xsede-virt-clust
unit.000236,322.47119998931885,16610.12430000305,osg.xsede-virt-clust
unit.000036,909.184700012207,9342.407299995422,osg.xsede-virt-clust
unit.000231,943.6233999729156,7460.333500146866,osg.xsede-virt-clust
unit.000133,2130.709800004959,9695.456199884415,osg.xsede-virt-clust
unit.000136,1735.4154000282288,7877.331699848175,osg.xsede-virt-clust
unit.000134,2271.1886999607086,15031.89459991455,osg.xsede-virt-clust
unit.000001,51687.85829973221,5444.810600042343,xsede.bridges
unit.000003,51687.85829973221,5495.795700073242,xsede.bridges
unit.000002,51687.85829973221,5407.736400127411,xsede.bridges
unit.000146,884.5398998260498,7609.015100002289,osg.xsede-virt-clust
unit.000147,874.1543998718262,8855.209699869156,osg.xsede-virt-clust
unit.000143,909.4909999370575,9172.855099916458,osg.xsede-virt-clust
unit.000000,51687.85829973221,5404.992300033569,xsede.bridges
unit.000129,2120.747599840164,9755.383199930191,osg.xsede-virt-clust
unit.000044,979.6733999252319,14486.343599796295,osg.xsede-virt-clust
unit.000043,743.8736000061035,7088.20560002327,osg.xsede-virt-clust
unit.000193,1740.5707998275757,12900.974299907684,osg.xsede-virt-clust
unit.000041,744.8293998241425,10323.457300186157,osg.xsede-virt-clust
unit.000121,1660.6872997283936,11681.669600009918,osg.xsede-virt-clust
unit.000122,1767.6324000358582,7855.4180998802185,osg.xsede-virt-clust
unit.000169,1200.9412999153137,8830.087399959564,osg.xsede-virt-clust
unit.000005,51687.85829973221,5468.623699903488,xsede.bridges
unit.000199,2239.2433998584747,13917.263300180435,osg.xsede-virt-clust
unit.000054,1184.8317999839783,13698.516100168228,osg.xsede-virt-clust
unit.000056,1291.295399904251,14308.102500200272,osg.xsede-virt-clust
unit.000057,754.6045999526978,9493.295300006866,osg.xsede-virt-clust
unit.000053,322.56550002098083,7873.539400100708,osg.xsede-virt-clust
unit.000115,1349.143299818039,14624.795799970627,osg.xsede-virt-clust
unit.000116,1334.47469997406,16113.347899913788,osg.xsede-virt-clust
unit.000058,1270.429899930954,16330.358100175858,osg.xsede-virt-clust
unit.000110,1334.3877000808716,15677.047300100327,osg.xsede-virt-clust
unit.000138,2610.323800086975,11703.799999952316,osg.xsede-virt-clust
unit.000281,129.86519980430603,5109.727300167084,xsede.comet_ssh
unit.000280,129.86519980430603,5033.6768000125885,xsede.comet_ssh
unit.000283,129.86519980430603,5043.633999824524,xsede.comet_ssh
unit.000282,129.86519980430603,5086.691900014877,xsede.comet_ssh
unit.000285,129.86519980430603,5029.596300125122,xsede.comet_ssh
unit.000284,129.86519980430603,5055.635799884796,xsede.comet_ssh
unit.000287,129.86519980430603,5025.569900035858,xsede.comet_ssh
unit.000286,129.86519980430603,5165.731299877167,xsede.comet_ssh
unit.000289,129.86519980430603,5058.586699962616,xsede.comet_ssh
unit.000288,129.86519980430603,5023.557000160217,xsede.comet_ssh
unit.000233,970.9071998596191,7431.055699825287,osg.xsede-virt-clust
unit.000209,2191.3259999752045,7169.406199932098,osg.xsede-virt-clust
unit.000208,2310.9394998550415,14777.21079993248,osg.xsede-virt-clust
unit.000207,1121.906299829483,7446.430000066757,osg.xsede-virt-clust
unit.000102,221.228600025177,11112.729000091553,osg.xsede-virt-clust
unit.000103,451.70529985427856,9472.479699850082,osg.xsede-virt-clust
unit.000107,641.4132997989655,10081.088700056076,osg.xsede-virt-clust
unit.000263,1745.3720998764038,14047.990099906921,osg.xsede-virt-clust
unit.000264,648.3968000411987,9411.373199939728,osg.xsede-virt-clust
unit.000178,916.3358998298645,7795.372900009155,osg.xsede-virt-clust
unit.000290,129.86519980430603,5110.63170003891,xsede.comet_ssh
unit.000291,129.86519980430603,5058.565400123596,xsede.comet_ssh
unit.000195,1894.0645999908447,8400.425599813461,osg.xsede-virt-clust
unit.000194,2066.4394998550415,15696.080199956894,osg.xsede-virt-clust
