unit.000018,165.78060007095337,650.0401999950409,650.2445001602173,5567.876700162888,xsede.supermic
unit.000019,165.78060007095337,650.0401999950409,650.2534999847412,5549.855100154877,xsede.supermic
unit.000011,165.78060007095337,650.0401999950409,650.1842999458313,5535.837900161743,xsede.supermic
unit.000012,165.78060007095337,650.0401999950409,650.1944999694824,5553.860000133514,xsede.supermic
unit.000013,165.78060007095337,650.0401999950409,650.2026000022888,5609.921800136566,xsede.supermic
unit.000014,165.78060007095337,650.0401999950409,650.2106001377106,5548.853399991989,xsede.supermic
unit.000015,165.78060007095337,650.0401999950409,650.2192001342773,5563.8719000816345,xsede.supermic
unit.000016,165.78060007095337,650.0401999950409,650.2279000282288,5528.828099966049,xsede.supermic
unit.000017,165.78060007095337,650.0401999950409,650.2358000278473,5530.830899953842,xsede.supermic
unit.000083,132.9398000240326,1285.902500152588,1288.1860001087189,15854.00049996376,osg.xsede-virt-clust
unit.000085,132.9398000240326,1247.2696001529694,1250.314700126648,15334.051300048828,osg.xsede-virt-clust
unit.000084,132.9398000240326,1215.8970000743866,1218.3743000030518,14867.60220003128,osg.xsede-virt-clust
unit.000021,165.78060007095337,650.0401999950409,650.2703001499176,5541.845100164413,xsede.supermic
unit.000020,165.78060007095337,650.0401999950409,650.2622001171112,5559.8671000003815,xsede.supermic
unit.000023,165.78060007095337,650.0401999950409,650.2867000102997,5520.818500041962,xsede.supermic
unit.000022,165.78060007095337,650.0401999950409,650.2788000106812,5534.835999965668,xsede.supermic
unit.000065,132.9398000240326,1077.3479001522064,1079.9074001312256,16971.11260008812,osg.xsede-virt-clust
unit.000064,132.9398000240326,1064.0502002239227,1066.1367003917694,14608.665400266647,osg.xsede-virt-clust
unit.000156,132.9398000240326,1554.33310008049,1556.914400100708,13374.284800052643,osg.xsede-virt-clust
unit.000237,132.9398000240326,2426.3828999996185,2436.1935000419617,13809.756099939346,osg.xsede-virt-clust
unit.000039,132.9398000240326,963.9743001461029,966.2371001243591,15992.73710012436,osg.xsede-virt-clust
unit.000249,132.9398000240326,2115.7906000614166,2117.674600124359,11188.770400047302,osg.xsede-virt-clust
unit.000300,197.6333999633789,8576.55579996109,8576.928200006485,13614.546800136566,xsede.comet_ssh
unit.000301,197.6333999633789,8576.55579996109,8576.943000078201,13790.750600099564,xsede.comet_ssh
unit.000302,197.6333999633789,8576.55579996109,8576.956300020218,13594.522599935532,xsede.comet_ssh
unit.000303,197.6333999633789,8576.55579996109,8576.968800067902,13731.685400009155,xsede.comet_ssh
unit.000304,197.6333999633789,8576.55579996109,8576.980800151825,13680.623500108719,xsede.comet_ssh
unit.000305,197.6333999633789,8576.55579996109,8576.993999958038,13705.654600143433,xsede.comet_ssh
unit.000306,197.6333999633789,8576.55579996109,8577.00620007515,13696.643500089645,xsede.comet_ssh
unit.000147,132.9398000240326,1712.7889001369476,1718.305200099945,19319.496099948883,osg.xsede-virt-clust
unit.000143,132.9398000240326,1664.1855001449585,1667.333300113678,11075.34350013733,osg.xsede-virt-clust
unit.000045,132.9398000240326,1193.1196999549866,1200.4586000442505,13383.252399921417,osg.xsede-virt-clust
unit.000042,132.9398000240326,924.8782000541687,926.875,9815.157400131226,osg.xsede-virt-clust
unit.000040,132.9398000240326,925.7025001049042,935.0060000419617,11569.412899971008,osg.xsede-virt-clust
unit.000126,132.9398000240326,1917.6907999515533,1955.0855000019073,18434.305599927902,osg.xsede-virt-clust
unit.000057,132.9398000240326,1083.1907000541687,1086.3073999881744,15922.28299999237,osg.xsede-virt-clust
unit.000053,132.9398000240326,1075.6359000205994,1077.992900133133,14307.79540014267,osg.xsede-virt-clust
unit.000262,132.9398000240326,2195.5438001155853,2197.7915000915527,16387.665100097656,osg.xsede-virt-clust
unit.000261,132.9398000240326,2236.266900062561,2238.9593999385834,17765.09179997444,osg.xsede-virt-clust
unit.000267,132.9398000240326,2146.12700009346,2147.503100156784,11351.339400053024,osg.xsede-virt-clust
unit.000239,132.9398000240326,2094.8115000724792,2096.673700094223,13386.891200065613,osg.xsede-virt-clust
unit.000296,132.9398000240326,2445.303300142288,2457.1310000419617,15050.95510005951,osg.xsede-virt-clust
unit.000297,197.6333999633789,8576.55579996109,8576.86829996109,13740.69670009613,xsede.comet_ssh
unit.000295,132.9398000240326,2398.508399963379,2408.4809999465942,16861.490700006485,osg.xsede-virt-clust
unit.000298,197.6333999633789,8576.55579996109,8576.903000116348,13693.639500141144,xsede.comet_ssh
unit.000299,197.6333999633789,8576.55579996109,8576.915400028229,13714.665100097656,xsede.comet_ssh
unit.000238,132.9398000240326,2424.9707000255585,2434.587399959564,13565.486600160599,osg.xsede-virt-clust
unit.000186,132.9398000240326,1571.7969000339508,1573.4312999248505,9425.705800056458,osg.xsede-virt-clust
unit.000185,132.9398000240326,1592.5722999572754,1596.1628999710083,10076.823699951172,osg.xsede-virt-clust
unit.000068,132.9398000240326,1487.0933001041412,1498.3942000865936,16984.93029999733,osg.xsede-virt-clust
unit.000061,132.9398000240326,1042.6582000255585,1053.1609001159668,12961.164299964905,osg.xsede-virt-clust
unit.000063,132.9398000240326,1117.6022999286652,1120.5260999202728,15918.493600130081,osg.xsede-virt-clust
unit.000062,132.9398000240326,1006.5829999446869,1007.7107999324799,8818.5531001091,osg.xsede-virt-clust
unit.000066,132.9398000240326,1081.505000114441,1083.755599975586,16528.988399982452,osg.xsede-virt-clust
unit.000264,132.9398000240326,2149.2560000419617,2150.758199930191,13905.937400102615,osg.xsede-virt-clust
