pilot.0015,141.03199982643127,osg.xsede-virt-clust
pilot.0004,130.38689994812012,osg.xsede-virt-clust
pilot.0027,139.61849999427795,osg.xsede-virt-clust
pilot.0005,172.2502999305725,osg.xsede-virt-clust
pilot.0017,173.66330003738403,osg.xsede-virt-clust
pilot.0028,149.0068998336792,osg.xsede-virt-clust
pilot.0021,112.11849999427795,osg.xsede-virt-clust
pilot.0019,65.54180002212524,osg.xsede-virt-clust
pilot.0022,65.84739995002747,osg.xsede-virt-clust
pilot.0024,144.97229981422424,osg.xsede-virt-clust
pilot.0020,98.971599817276,osg.xsede-virt-clust
pilot.0006,110.541100025177,osg.xsede-virt-clust
