pilot.0039,186.01510000228882,osg.xsede-virt-clust
pilot.0015,178.11100006103516,osg.xsede-virt-clust
pilot.0041,205.88060021400452,osg.xsede-virt-clust
pilot.0004,104.42920017242432,osg.xsede-virt-clust
pilot.0003,123.20960021018982,osg.xsede-virt-clust
pilot.0027,184.7934000492096,osg.xsede-virt-clust
pilot.0044,128.4896001815796,osg.xsede-virt-clust
pilot.0005,128.49410009384155,osg.xsede-virt-clust
pilot.0055,203.24900007247925,osg.xsede-virt-clust
pilot.0054,211.44440007209778,osg.xsede-virt-clust
pilot.0031,167.2876000404358,osg.xsede-virt-clust
pilot.0030,158.08820009231567,osg.xsede-virt-clust
pilot.0037,116.73590016365051,osg.xsede-virt-clust
pilot.0050,127.2645001411438,osg.xsede-virt-clust
pilot.0035,125.94510006904602,osg.xsede-virt-clust
pilot.0034,146.03110003471375,osg.xsede-virt-clust
pilot.0038,113.91680002212524,osg.xsede-virt-clust
pilot.0059,176.7926001548767,osg.xsede-virt-clust
pilot.0058,159.50310015678406,osg.xsede-virt-clust
pilot.0017,241.03020000457764,osg.xsede-virt-clust
pilot.0028,184.79700016975403,osg.xsede-virt-clust
pilot.0045,133.95000004768372,osg.xsede-virt-clust
pilot.0021,158.0871000289917,osg.xsede-virt-clust
pilot.0019,167.2865002155304,osg.xsede-virt-clust
pilot.0001,194.21720004081726,osg.xsede-virt-clust
pilot.0018,671.1519000530243,osg.xsede-virt-clust
pilot.0033,152.82170009613037,osg.xsede-virt-clust
pilot.0057,169.91659998893738,osg.xsede-virt-clust
pilot.0029,128.49200010299683,osg.xsede-virt-clust
pilot.0056,171.42930006980896,osg.xsede-virt-clust
pilot.0060,196.86730003356934,osg.xsede-virt-clust
pilot.0061,187.42960000038147,osg.xsede-virt-clust
pilot.0062,205.87940001487732,osg.xsede-virt-clust
pilot.0022,148.75590014457703,osg.xsede-virt-clust
pilot.0036,131.3270001411438,osg.xsede-virt-clust
pilot.0046,136.68950009346008,osg.xsede-virt-clust
pilot.0047,148.75980019569397,osg.xsede-virt-clust
pilot.0042,125.94889998435974,osg.xsede-virt-clust
pilot.0043,130.01380014419556,osg.xsede-virt-clust
pilot.0040,135.36740016937256,osg.xsede-virt-clust
pilot.0051,98.8831000328064,osg.xsede-virt-clust
pilot.0024,127.26830005645752,osg.xsede-virt-clust
pilot.0032,180.8342001438141,osg.xsede-virt-clust
pilot.0000,210.12580013275146,osg.xsede-virt-clust
pilot.0052,136.68830013275146,osg.xsede-virt-clust
pilot.0020,93.52220010757446,osg.xsede-virt-clust
pilot.0007,143.39650011062622,osg.xsede-virt-clust
pilot.0048,104.42770004272461,osg.xsede-virt-clust
pilot.0049,139.40910005569458,osg.xsede-virt-clust
pilot.0002,198.4916000366211,osg.xsede-virt-clust
pilot.0025,175.46710014343262,osg.xsede-virt-clust
pilot.0006,100.39840006828308,osg.xsede-virt-clust
pilot.0053,180.83759999275208,osg.xsede-virt-clust
pilot.0023,128.48650002479553,osg.xsede-virt-clust
pilot.0026,140.7619001865387,osg.xsede-virt-clust
