unit.000010,1345.4440999031067,4894.292799949646,xsede.supermic
unit.000011,1345.4440999031067,4892.080199956894,xsede.supermic
unit.000012,150.45420002937317,14339.921399831772,osg.xsede-virt-clust
unit.000028,170.94249987602234,11502.52950000763,osg.xsede-virt-clust
unit.000020,146.12189984321594,16968.571799993515,osg.xsede-virt-clust
unit.000035,128.12220001220703,11866.264699935913,osg.xsede-virt-clust
unit.000137,33236.18200016022,5156.9679000377655,xsede.comet_ssh
unit.000136,33236.18200016022,5144.062299966812,xsede.comet_ssh
unit.000135,33236.18200016022,5071.904599905014,xsede.comet_ssh
unit.000140,33236.18200016022,5140.316799879074,xsede.comet_ssh
unit.000139,33236.18200016022,5119.299599885941,xsede.comet_ssh
unit.000138,33236.18200016022,5037.798600196838,xsede.comet_ssh
unit.000009,1345.4440999031067,4874.567999839783,xsede.supermic
unit.000008,1345.4440999031067,4897.416100025177,xsede.supermic
unit.000003,71.7613000869751,5551.36579990387,xsede.bridges
unit.000002,71.7613000869751,5637.9007999897,xsede.bridges
unit.000000,71.7613000869751,5677.334499835968,xsede.bridges
unit.000007,1345.4440999031067,4894.72000002861,xsede.supermic
unit.000006,1345.4440999031067,4887.716099977493,xsede.supermic
unit.000005,1345.4440999031067,4898.546000003815,xsede.supermic
unit.000004,71.7613000869751,5436.856800079346,xsede.bridges
