017479_0000,-169.39865884805155,-171.74623642909174,-163.52134033894737,-169.70335249222208,-173.20469354758657
017476_0000,-196.31758998379368,-189.39222473498165,-205.38664909621494,-199.45464929087723,-193.01339076050402
