unit.000018,367.05140018463135,14390.225399971008,osg.xsede-virt-clust
unit.000010,65.38389992713928,4889.247500181198,xsede.supermic
unit.000011,65.38389992713928,4900.759900093079,xsede.supermic
unit.000012,65.38389992713928,5395.125099897385,xsede.supermic
unit.000014,275.0307002067566,14582.877799987793,osg.xsede-virt-clust
unit.000015,286.6499001979828,13870.055200099945,osg.xsede-virt-clust
unit.000016,299.10640001296997,14037.148400068283,osg.xsede-virt-clust
unit.000017,331.8458001613617,14439.534399986267,osg.xsede-virt-clust
unit.000028,359.93819999694824,13713.680900096893,osg.xsede-virt-clust
unit.000025,345.0946002006531,13569.269200086594,osg.xsede-virt-clust
unit.000024,336.7393000125885,14032.686000108719,osg.xsede-virt-clust
unit.000027,336.37339997291565,13151.820300102234,osg.xsede-virt-clust
unit.000092,540.2318000793457,11072.697299957275,osg.xsede-virt-clust
unit.000139,40.684800148010254,5033.714400053024,xsede.comet_ssh
unit.000035,354.94840002059937,11404.149499893188,osg.xsede-virt-clust
unit.000137,40.684800148010254,5051.780200004578,xsede.comet_ssh
unit.000140,40.684800148010254,5025.89359998703,xsede.comet_ssh
unit.000141,40.684800148010254,5140.024599790573,xsede.comet_ssh
unit.000129,706.656200170517,10159.408200025558,osg.xsede-virt-clust
unit.000045,352.50830006599426,9830.752599954605,osg.xsede-virt-clust
unit.000042,376.83700013160706,13680.811700105667,osg.xsede-virt-clust
unit.000041,386.0064001083374,13180.467599868774,osg.xsede-virt-clust
unit.000040,394.5202000141144,10384.932399988174,osg.xsede-virt-clust
unit.000050,352.12690019607544,9867.783999919891,osg.xsede-virt-clust
unit.000110,573.8945000171661,12225.192800045013,osg.xsede-virt-clust
unit.000113,574.1815001964569,12010.64040017128,osg.xsede-virt-clust
unit.000138,40.684800148010254,5013.398100137711,xsede.comet_ssh
unit.000107,558.36510014534,10281.083300113678,osg.xsede-virt-clust
unit.000104,571.277899980545,12213.38790011406,osg.xsede-virt-clust
unit.000105,575.9597001075745,13946.566600084305,osg.xsede-virt-clust
unit.000108,547.5809001922607,8255.77999997139,osg.xsede-virt-clust
unit.000109,573.8956000804901,12181.33410000801,osg.xsede-virt-clust
unit.000060,455.4997000694275,11323.864300012589,osg.xsede-virt-clust
unit.000009,65.38389992713928,4874.828099966049,xsede.supermic
unit.000008,65.38389992713928,4921.122099876404,xsede.supermic
unit.000003,91712.10739994049,5413.121899843216,xsede.bridges
unit.000002,91712.10739994049,5366.358699798584,xsede.bridges
unit.000001,91712.10739994049,5533.850799798965,xsede.bridges
unit.000000,91712.10739994049,5407.006500005722,xsede.bridges
unit.000007,65.38389992713928,4878.354300022125,xsede.supermic
unit.000006,65.38389992713928,4892.5882999897,xsede.supermic
unit.000005,65.38389992713928,4893.802700042725,xsede.supermic
unit.000004,91712.10739994049,5337.711300134659,xsede.bridges
unit.000046,344.5749001502991,12164.766000032425,osg.xsede-virt-clust
