8000000_cycles,0.002768329,0.002829943,0.002716227,0.00272854,0.002992409,0.002852981,0.002666169,0.002745821,0.003194709,0.002756474,0.002671427,0.002645049,0.003537771,0.002807423,0.002684294,0.002755404,0.003003663,0.002718461,0.002637862,0.00270348,0.003314177,0.00275891,0.002686571,0.002646645,0.002925144
8000000000_cycles,2.321983613,2.317740617,2.332136077,2.335018219,2.319129698,2.326892593,2.337915553,2.348545424,2.323843314,2.328195913,2.317833734,2.312247855,2.321419219,2.314556564,2.353295351,2.337869643,2.331265383,2.337327205,2.321388212,2.32254706,2.339173828,2.323678692,2.312425335,2.311336964,2.334114663
80000000000_cycles,23.342477957,23.261770885,23.347723011,23.181003671,23.418291947,23.491291337,23.184792878,23.257686997,23.238892043,23.222605615,23.229133794,23.318836594,23.291655783,23.81369224,23.205110401,23.343281493,23.419555422,23.616548622,23.279564534,23.255638855,23.509245671,23.491329849,23.55566927,23.183653044,23.394616995
800000000000_cycles,234.275319842,232.307988992,231.695338968,231.655807819,235.58238363,233.094898181,231.75992449,235.777324227,233.5650726,233.157216191,233.013200849,234.353515302,232.977038526,231.814149323,231.757516765,233.223848376,231.833867574,233.520642741,233.231044715,235.604752412,231.927566266,232.426738684,231.415813115,233.371224933,233.608400141
2000000000000_cycles,582.631463111,583.413522545,584.775901005,586.363960856,585.241099403,584.081397491,583.257325816,583.02131598,587.305182118,583.377841627,,,,,,,,,,,,,,,
4000000000000_cycles,1174.945313214,1176.769957259,1167.182964221,1176.00791696,1167.246338871,1166.119540324,1166.039586138,1160.028139652,1161.109556674,1168.607072998,,,,,,,,,,,,,,,
6000000000000_cycles,1754.015030204,1748.2713086,1751.623149844,1743.887174125,1746.871264159,1743.397094619,1754.85596555,1755.041323535,1748.236093828,1743.360402847,,,,,,,,,,,,,,,
8000000000000_cycles,2323.27678448,2340.550105371,2332.458179486,2357.173118356,2335.506049322,2331.108297052,2320.147655136,2332.290367459,2333.856942462,2330.185924759,2325.381049883,2351.468224016,2333.503405537,2341.470731351,2330.467178534,2335.388620644,2332.010276706,2334.957800895,2353.314680965,2320.099851095,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
2.7 GHz,,,,,,,,,,,,,,,,,,,,,,,,,
