8000000_cycles,6682058,6763408,6806992,6876101,7181424,7138166,6786745,6939431,7824666,6905964,6743083,6675141,8589427,6975259,6770554,6972064,7261780,6842986,6657608,6836626,8127077,6905536,6804978,6662936,7270327
8000000000_cycles,6268667006,6257339292,6296011515,6303426995,6260945273,6281580607,6311229319,6340358060,6273477126,6285213736,6257177210,6242192923,6266789508,6248608895,6353210873,6311537130,6293736087,6310078835,6267174630,6270191966,6315104490,6273378899,6242949644,6239960520,6301365528
80000000000_cycles,63023748865,62805770876,63037989994,62587164452,63228253763,63425613687,62597392969,62794721226,62740481875,62699841108,62713704969,62959431754,62885903549,64295481321,62651923779,63025470277,63231488795,63763172502,62853287628,62788876618,63473513293,63425285527,63599065317,62593975468,63164276268
800000000000_cycles,632537392375,627190055113,625568297250,625462241842,636067504523,629349229196,625743648718,636594596397,630620305731,629519028177,629130577195,632751345525,629036294282,625859926425,625705619477,629699822127,625948097357,630502743558,629720534778,636128856257,626200919340,627548241741,624819611167,630097536871,630737016202
2000000000000_cycles,1573074511407,1575213157955,1578893733724,1583169428849,1580135611365,1577033519109,1574792629744,1574147934291,1585713891731,1575112304626,,,,,,,,,,,,,,,
4000000000000_cycles,3172332399871,3177250893109,3151376019324,3175202090960,3151533619192,3148496882687,3148285022448,3131869206273,3135001557946,3155220257874,,,,,,,,,,,,,,,
6000000000000_cycles,4735800795925,4720292293752,4729357149310,4708449448502,4716251061144,4707151242832,4738077421191,4738586390718,4720171393944,4707021081497,,,,,,,,,,,,,,,
8000000000000_cycles,6272806588012,6319433061286,6297557824898,6364305769306,6305909296319,6294019126832,6264465843680,6297078639572,6301264284866,6291389285593,6278542653295,6348932433943,6300426411481,6321995531582,6292320303573,6305441808408,6296233069990,6304375372956,6353920098210,6264281322081,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
2.55 GHz,,,,,,,,,,,,,,,,,,,,,,,,,
