64,34.7304530033,28.9173588294,,,,,,,,,
128,0,,,,,,,,,,
256,27.3610645848,27.389896015,27.3514477393,1.2491000587,1.2647326602,1.7829140614,40.8828218392,40.5549533753,40.8875484341,,
512,55.3017509243,55.2068901858,55.3454301529,55.3304544408,55.2465640165,55.3261571159,,,,,
1024,63.4875837579,63.4936677382,63.5081076651,63.4997490841,63.5248127411,63.4883447083,63.4959484425,63.493668042,63.5035490103,63.651868328,63.5157028675
