64,0,,,,,,,,,
128,0,,,,,,,,,
256,2.9285864925,2.6818450532,3.5597477976,65.1858723958,64.9922169411,65.2708936874,,,,
512,72.425527079,72.4830156882,72.3538027493,72.4001916256,72.4526686865,84.6154903208,84.6080814636,84.6345584733,84.6144909291,84.6035548268
1024,67.5955174777,67.7064138998,67.6985173374,67.6487961136,67.6697194162,67.6470979445,67.6725455675,67.5829890403,67.6832784861,
