avg_instr_calc,1498767452,1498767421,1498574346,1498574371,1498767430,1498767368,1498767433,1498767354,1498767347,1498522959,1498767445,1498574377,1498767362,1498574365,1498574404,1498767436,1498767439,1498767423,1498767424
Average,1716572482065.2087,1717055577311.4197,1713724138688.0884,1719393869607.0881,1713646186337.784,1713740083087.3733,1713616688952.3132,1717000588918.1707,1716683625979.6099,1713702120373.4263,1713580599528.3484,1717912104456.8801,1713685758638.6873,1719407061690.634,1717259569919.3706,1713636979167.1064,1713712155595.316,1717079804291.3352,1713726650873.2551
Std,897206997.9782532,1218603465.6205454,922854788.3231514,3621370620.3108,308448561.14966923,757945956.6128367,156336565.8182794,1010692141.7756405,1215557533.7791145,2355424282.1741357,108332399.68423696,1704648554.9096565,462470245.0631171,3695830568.089343,1595877721.2569013,343565796.67657226,702367497.4546643,1191373449.220902,993812962.9973989
CI,196742854.3230428,267219855.23339537,190947237.4463553,797000417.7020442,67637736.29627043,166205180.36823547,34282057.83443528,221628294.5439405,265591381.45604113,495415256.89235413,23755527.517695628,372454574.9701796,101412178.30247033,813387751.5884825,348688858.2770774,75338373.01562974,154017731.18616775,261248756.96755353,217926966.06685182
