avg_cycles,1498767452,1498767421,1498574346,1498574371,1498767430,1498767368,1498767433,1498767354,1498767347,1498522959,1498767445,1498574377,1498767362,1498574365,1498574404,1498767436,1498767439,1498767423,1498767424
Average,1505765335144.9204,1506189102904.7537,1503621365893.7356,1521587495227.511,1503198409068.232,1503774885237.268,1503172534168.6956,1506140867472.0796,1505862829806.6763,1506351107443.34,1503140876779.2537,1506940442506.036,1503427261134.3984,1521599169637.73,1506368043788.921,1503190332602.7246,1504048185296.1594,1506210354641.5217,1503861321080.9927
Std,787023682.4370615,1068950408.439079,5092990087.506813,3204752761.3369927,270568913.28917927,5319842906.633473,137137338.43708378,886572054.1891605,1066278538.4027318,5906752658.177183,95028420.77565117,1495305749.9207463,2054903758.332224,3270646520.433048,1399892737.9446492,301373505.8566405,6509295478.361633,1045064429.1411407,5730610978.084666
CI,172581451.16056326,234403381.78368104,1053787009.458052,705310104.1611015,59331347.628306456,1166554741.9488928,30071980.55652143,194410784.6876676,232974896.0140711,1242364446.9052413,20838182.033067375,326714539.4475249,450606862.9473944,719812169.5473298,305867419.5412957,66086292.11897306,1427382281.8265457,229165576.28732732,1256629477.237614
