CPU utilized,0.433,0.938,0.941,0.936,0.938,0.941,0.936,0.943,0.937,0.925,0.934,0.923,0.922,0.932,0.934,0.931,0.934,0.944,0.937,0.935,0.934,0.936,0.935,0.935,0.935
cycles,7834315.0,7668153.0,7809423.0,7677827.0,7744123.0,7710181.0,7694844.0,7697560.0,7681318.0,7714815.0,7717480.0,7730650.0,7655938.0,7675462.0,7674656.0,7662161.0,7661450.0,7780225.0,7653305.0,7667168.0,7657840.0,7656477.0,7660891.0,7656965.0,7661463.0
clock speed,1.196,1.196,1.196,1.196,1.196,1.193,1.196,1.196,1.342,1.986,1.985,1.994,1.897,1.994,1.994,1.994,1.994,1.994,1.994,1.994,1.994,1.994,1.994,1.994,1.994
instructions,8501071.0,8468602.0,8496509.0,8477364.0,8478917.0,8491849.0,8483325.0,8492164.0,8476170.0,8462698.0,8468386.0,8465455.0,8461472.0,8464257.0,8466843.0,8463119.0,8465065.0,8468172.0,8465016.0,8463702.0,8462708.0,8462424.0,8480464.0,8469974.0,8469204.0
instructions per cycle,1.09,1.1,1.09,1.1,1.09,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.11,1.1,1.1,1.1,1.1,1.09,1.11,1.1,1.11,1.11,1.11,1.11,1.11
"time (s)
",0.01511404,0.006835091,0.006937497,0.006856182,0.006900949,0.006863191,0.006872063,0.006826774,0.00610828,0.004199621,0.004161143,0.00420042,0.004375672,0.004132358,0.004119573,0.004126864,0.004114204,0.004132861,0.004098669,0.004112909,0.004111602,0.004103808,0.004110361,0.004107861,0.004110212
estimated number of instructions,8539403.350000001,8434968.3,8512271.07,8445609.700000001,8441094.07,8481199.100000001,8464328.4,8467316.0,8449449.8,8486296.5,8489228.0,8503715.0,8498091.180000002,8443008.200000001,8442121.600000001,8428377.100000001,8427595.0,8480445.25,8495168.55,8433884.8,8500202.4,8498689.47,8503589.010000002,8499231.15,8504223.930000002
instruction calculation error,0.004509120086163437,-0.003971576418398131,0.0018551230864347107,-0.003745775219749781,-0.004460820880779904,-0.0012541320506286098,-0.002239287071991186,-0.0029259915376104373,-0.0031523907613933244,0.0027885315061461488,0.0024611537546824153,0.0045195444308663854,0.004327755265277905,-0.0025104152674001842,-0.002919789583909671,-0.00410509411482912,-0.004426427912839417,0.0014493387711066803,0.003562019256667766,-0.0035229501227712475,0.004430543981902763,0.004285470687831367,0.002726856690860505,0.0034542195761168067,0.004134973015173748
predicted cycles,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0
cycles prediction error,0.020710625,0.041480875,0.023822125,0.040271625,0.031984625,0.036227375,0.0381445,0.037805,0.03983525,0.035648125,0.035315,0.03366875,0.04300775,0.04056725,0.040668,0.042229875,0.04231875,0.027471875,0.043336875,0.041604,0.04277,0.042940375,0.042388625,0.042879375,0.042317125
prediction to actual cycles,1.0211486262678997,1.043276001404771,1.0244034674520768,1.0419614820703826,1.0330414431692265,1.0375891305275453,1.0396572042266223,1.039290372533634,1.0414879321491441,1.0369658896551635,1.036607804620161,1.0348418308939094,1.0449405415770086,1.0422825362173638,1.0423919977651115,1.044091869121518,1.0441887632236717,1.0282478977150404,1.04530003704282,1.0434100309266734,1.044681006654618,1.044866979943909,1.044264955603728,1.0448003876209437,1.0441869914401467
p2a ratio to instruction rate error,-0.06316639791935813,-0.0515672714502082,-0.06018030508983789,-0.05276228902692495,-0.05225555672548032,-0.056737154065867976,-0.05485708706670705,-0.05519057042396918,-0.05319278895532358,-0.05730373667712421,-0.05762926852712644,-0.05923469918735521,-0.05861212470539778,-0.05247042162057846,-0.052370911122626,-0.050825573525892835,-0.050737487978480336,-0.05665330484858682,-0.05828825491637842,-0.051445426430296995,-0.058845939950794734,-0.05867839644692893,-0.059220760717362236,-0.0587383895306814,-0.05929099870257062
