avg_instr_calc,8000000,8000000000,80000000000,800000000000,2000000000000,4000000000000,6000000000000,8000000000000
Average,8474780.277200002,7993349174.886399,79935261035.40038,799271043912.5,1997588214479.1477,3994863175844.1055,5993018622488.411,7989692389123.992
Std,31497.863338478437,7200594.875023059,113806863.49569562,1308591121.7706783,333110983.26465434,306152558.77400166,892723840.9238521,671277972.9546454
CI,16227.699191984091,3709746.4796118797,58633296.072982386,674186145.9362534,271353114.78121734,249392708.72243258,727215273.7205862,546824866.1754428
